Time microphone-A_pFluct microphone-B_pFluct microphone-C_pFluct 
0.23452 -5.70044 -3.71948 -1.44031 
0.23453 -5.93269 -3.75192 -1.36033 
0.23454 -4.84984 -3.5437 -1.66311 
0.23455 -5.99212 -3.79328 -1.38121 
0.23456 -3.27405 -1.40164 0.184526 
0.23457 -5.3707 -3.57824 -1.43631 
0.23458 -3.40164 -2.0867 -0.602001 
0.23459 -3.70353 -1.9346 -0.256263 
0.2346 -3.7176 -2.01387 -0.347748 
0.23461 -3.87094 -1.82482 -0.0331403 
0.23462 -3.25071 -1.53446 0.00623099 
0.23463 -2.43176 -1.41112 -0.265293 
0.23464 -2.37318 -0.275691 1.11698 
0.23465 -2.84813 -0.693107 0.843759 
0.23466 -1.77775 -1.00058 -0.0942893 
0.23467 -2.21066 -1.09854 0.00827322 
0.23468 0.0212451 1.33309 1.87596 
0.23469 -2.00431 -0.175239 1.04973 
0.2347 -0.822565 0.678519 1.49882 
0.23471 0.309305 1.12755 1.47018 
0.23472 -0.56635 0.367151 0.97811 
0.23473 0.0371088 1.19643 1.69676 
0.23474 0.0594007 1.3008 1.81488 
0.23475 0.726763 2.0519 2.40306 
0.23476 0.686553 1.95291 2.30054 
0.23477 0.361175 1.09096 1.3966 
0.23478 1.53789 2.08328 2.02075 
0.23479 1.97872 3.4316 3.46958 
0.2348 1.77313 2.28075 2.144 
0.23481 1.88518 2.78486 2.71295 
0.23482 2.78106 3.95081 3.69878 
0.23483 3.34158 3.80047 3.22069 
0.23484 1.96261 2.86566 2.77266 
0.23485 4.18113 4.5296 3.692 
0.23486 2.52098 3.14528 2.83051 
0.23487 3.83287 4.37711 3.68251 
0.23488 3.70985 4.1552 3.47 
0.23489 4.87917 6.00802 5.16862 
0.2349 4.73376 4.54329 3.42123 
0.23491 4.65204 4.85567 3.85213 
0.23492 4.84181 5.41994 4.45559 
0.23493 5.31427 6.61797 5.70094 
0.23494 5.58522 5.72109 4.44411 
0.23495 5.72894 5.5384 4.142 
0.23496 6.10397 6.47995 5.1188 
0.23497 6.76623 6.7071 5.05764 
0.23498 6.35845 7.18273 5.86076 
0.23499 6.88018 6.4874 4.72463 
0.235 6.64141 6.48279 4.84255 
0.23501 8.42748 8.25282 6.11823 
0.23502 7.48167 7.68572 5.90297 
0.23503 8.0309 8.16027 6.20826 
0.23504 8.07363 7.82659 5.77063 
0.23505 8.76145 8.05132 5.6932 
0.23506 7.98186 7.72682 5.69362 
0.23507 10.5233 10.2763 7.54726 
0.23508 7.87992 7.92614 5.99398 
0.23509 9.88698 9.41909 6.8102 
0.2351 10.0919 8.99495 6.17586 
0.23511 9.43603 8.85228 6.33837 
0.23512 11.4681 11.1155 8.10004 
0.23513 9.46375 9.4606 7.08036 
0.23514 11.1246 10.1411 7.06528 
0.23515 10.7109 10.1413 7.27989 
0.23516 11.2677 10.4547 7.38073 
0.23517 10.5921 10.2718 7.50327 
0.23518 11.6521 10.7478 7.54539 
0.23519 12.4627 11.6555 8.2541 
0.2352 11.8448 11.0462 7.8162 
0.23521 11.4685 10.4612 7.28315 
0.23522 13.9413 13.1866 9.39131 
0.23523 12.365 11.6989 8.35762 
0.23524 12.9274 11.7823 8.16935 
0.23525 12.97 12.1028 8.54582 
0.23526 14.0722 12.7031 8.7206 
0.23527 13.6257 13.0956 9.44037 
0.23528 14.1395 12.7693 8.76749 
0.23529 13.9974 12.3126 8.27264 
0.2353 14.1575 12.5273 8.45645 
0.23531 14.0938 13.5427 9.75271 
0.23532 16.2375 14.904 10.3342 
0.23533 14.6419 13.3586 9.23864 
0.23534 15.0742 13.0759 8.66232 
0.23535 15.2644 13.9021 9.59141 
0.23536 15.3689 13.9909 9.6475 
0.23537 16.7086 15.2295 10.4933 
0.23538 16.2476 14.7616 10.1499 
0.23539 16.5757 14.6339 9.82058 
0.2354 16.8873 14.6888 9.72686 
0.23541 16.1453 14.5265 9.90962 
0.23542 17.5786 15.7569 10.6967 
0.23543 17.5188 15.8152 10.8 
0.23544 16.5785 14.7608 9.97545 
0.23545 18.6174 16.1312 10.6227 
0.23546 17.1415 15.9311 11.1391 
0.23547 18.6036 15.9774 10.4378 
0.23548 18.4799 16.1933 10.7705 
0.23549 18.2143 16.7179 11.5606 
0.2355 19.5457 16.5793 10.6972 
0.23551 17.8996 16.2703 11.1662 
0.23552 20.5058 17.3729 11.1859 
0.23553 19.3366 17.4264 11.8588 
0.23554 19.0424 17.5028 12.1061 
0.23555 20.5285 17.0536 10.7759 
0.23556 18.4513 16.8323 11.5778 
0.23557 20.0932 17.7694 11.8918 
0.23558 22.0869 19.3323 12.802 
0.23559 19.3875 17.0615 11.3764 
0.2356 20.9524 17.8135 11.5 
0.23561 20.6131 18.2811 12.2576 
0.23562 21.2967 18.8686 12.6336 
0.23563 21.8304 18.3122 11.664 
0.23564 22.4481 19.8443 13.2498 
0.23565 21.1657 18.5042 12.2472 
0.23566 21.7658 18.9353 12.4719 
0.23567 22.142 19.3479 12.7899 
0.23568 22.5509 19.3503 12.5804 
0.23569 23.0489 20.0499 13.1922 
0.2357 21.9767 19.1294 12.6028 
0.23571 22.6683 19.7495 13.0153 
0.23572 23.758 20.2219 13.0375 
0.23573 23.4101 19.9991 12.9405 
0.23574 23.5032 20.3724 13.3564 
0.23575 22.7361 20.0667 13.3736 
0.23576 23.6935 20.4119 13.3061 
0.23577 25.1822 20.9287 13.1765 
0.23578 24.6621 21.0356 13.5792 
0.23579 23.6585 19.9499 12.7485 
0.2358 24.2995 21.182 13.9487 
0.23581 25.462 21.8687 14.1998 
0.23582 24.915 21.2096 13.6632 
0.23583 24.9376 21.1108 13.5282 
0.23584 25.5547 21.5815 13.7935 
0.23585 24.9843 21.6724 14.2022 
0.23586 25.9232 21.3802 13.3512 
0.23587 26.5553 22.2217 14.0701 
0.23588 24.8814 21.1225 13.5704 
0.23589 26.5531 21.9335 13.7121 
0.2359 25.0982 21.8755 14.3943 
0.23591 28.191 23.3385 14.61 
0.23592 26.3613 22.2758 14.2366 
0.23593 26.3399 22.2625 14.2308 
0.23594 27.0287 22.9259 14.6987 
0.23595 26.5426 22.383 14.2749 
0.23596 28.4324 23.2403 14.3611 
0.23597 27.3137 22.8182 14.4159 
0.23598 27.47 23.3499 14.9962 
0.23599 27.8116 23.5057 15.0124 
0.236 27.7782 22.6192 13.9265 
0.23601 28.691 23.4763 14.5192 
0.23602 27.5158 23.1316 14.6997 
0.23603 28.7811 24.35 15.559 
0.23604 28.6449 24.1009 15.3194 
0.23605 29.0409 23.3309 14.1556 
0.23606 29.3667 24.0596 14.893 
0.23607 28.8347 23.8893 14.9568 
0.23608 28.0517 23.788 15.2367 
0.23609 30.1127 24.5665 15.1359 
0.2361 30.1141 24.652 15.2413 
0.23611 28.9736 23.7199 14.6729 
0.23612 30.3257 25.6446 16.3661 
0.23613 29.7422 24.3363 15.0406 
0.23614 30.2462 24.6012 15.1085 
0.23615 30.1883 24.3761 14.8582 
0.23616 29.8057 25.1392 16.0059 
0.23617 30.7726 24.5501 14.771 
0.23618 30.6766 25.539 16.0511 
0.23619 30.6977 24.7576 15.0675 
0.2362 31.703 25.9308 16.0056 
0.23621 30.7173 24.8382 15.1571 
0.23622 31.8672 25.8351 15.8008 
0.23623 30.725 25.4451 15.9079 
0.23624 32.0709 26.2773 16.2448 
0.23625 31.7158 25.1311 15.0026 
0.23626 31.4611 25.6665 15.8007 
0.23627 32.4931 26.5116 16.3166 
0.23628 31.4271 25.3206 15.3874 
0.23629 33.1785 26.6684 16.1558 
0.2363 30.7499 24.7753 15.0598 
0.23631 33.3245 27.1772 16.7126 
0.23632 32.2285 25.7933 15.559 
0.23633 32.7548 26.5227 16.1933 
0.23634 33.0644 26.1799 15.6059 
0.23635 31.6606 25.5885 15.5981 
0.23636 34.4044 27.4259 16.4607 
0.23637 32.8402 27.0289 16.7779 
0.23638 33.6542 26.5727 15.7878 
0.23639 33.6145 26.3722 15.5586 
0.2364 33.3062 27.1118 16.6387 
0.23641 33.6876 26.6911 15.9171 
0.23642 33.7833 26.8784 16.1004 
0.23643 34.182 27.0356 16.089 
0.23644 31.8049 25.4135 15.3035 
0.23645 35.6961 28.7312 17.4129 
0.23646 33.7853 26.6559 15.8215 
0.23647 35.1053 27.4575 16.134 
0.23648 33.1996 26.5316 15.9704 
0.23649 34.9371 27.8013 16.6488 
0.2365 34.2288 27.4768 16.6121 
0.23651 34.8557 27.4019 16.1935 
0.23652 34.299 26.6913 15.5979 
0.23653 34.8964 27.794 16.6599 
0.23654 35.3562 27.6755 16.2738 
0.23655 34.5867 27.7496 16.765 
0.23656 35.4497 27.454 15.9493 
0.23657 35.1618 27.5534 16.2222 
0.23658 34.4295 27.0695 15.9997 
0.23659 36.2377 28.3303 16.6303 
0.2366 35.1449 27.6179 16.3106 
0.23661 35.4145 27.8473 16.4561 
0.23662 34.759 26.9783 15.7147 
0.23663 36.7034 28.6306 16.7618 
0.23664 35.161 28.4018 17.2771 
0.23665 35.6228 27.6159 16.0593 
0.23666 35.7807 27.3318 15.6238 
0.23667 36.3784 28.5614 16.8435 
0.23668 35.2403 28.0342 16.7777 
0.23669 36.5402 28.3668 16.5171 
0.2367 36.1877 27.9676 16.2031 
0.23671 35.9046 28.0101 16.4027 
0.23672 35.9751 28.0395 16.4026 
0.23673 36.1587 28.1041 16.3876 
0.23674 36.0605 28.4156 16.8259 
0.23675 36.4118 27.7322 15.7931 
0.23676 35.8867 28.1571 16.5941 
0.23677 37.1283 28.8502 16.8123 
0.23678 36.368 28.381 16.6226 
0.23679 36.1011 28.1392 16.4601 
0.2368 36.7791 27.6386 15.4854 
0.23681 36.3419 28.9728 17.3721 
0.23682 36.8205 28.8419 16.9608 
0.23683 36.8938 28.0865 15.9827 
0.23684 35.6394 27.7664 16.2351 
0.23685 37.4914 28.8994 16.6839 
0.23686 35.5723 28.0856 16.6667 
0.23687 36.7563 28.037 15.9919 
0.23688 36.265 28.0012 16.202 
0.23689 36.7153 28.6136 16.7304 
0.2369 37.2908 28.6806 16.515 
0.23691 36.3762 28.6597 16.9633 
0.23692 36.7889 28.4086 16.4366 
0.23693 36.0817 27.7134 15.9382 
0.23694 37.0991 28.2508 16.079 
0.23695 36.7436 29.2296 17.4812 
0.23696 36.4748 28.1939 16.3318 
0.23697 36.4348 28.2438 16.4145 
0.23698 36.1183 28.1724 16.4896 
0.23699 37.7521 29.2228 16.949 
0.237 35.8663 28.2016 16.6564 
0.23701 36.525 27.7455 15.747 
0.23702 36.018 27.596 15.8238 
0.23703 35.8679 28.491 17.0152 
0.23704 36.461 28.206 16.3527 
0.23705 37.1798 29.1788 17.1902 
0.23706 35.4125 27.1621 15.5974 
0.23707 36.4539 28.1935 16.3404 
0.23708 36.062 28.747 17.2322 
0.23709 36.2261 28.1734 16.4332 
0.2371 35.7939 27.5534 15.8858 
0.23711 36.2855 28.1921 16.4253 
0.23712 35.0156 27.0915 15.7145 
0.23713 35.8045 28.709 17.3177 
0.23714 37.6897 29.3661 17.1572 
0.23715 33.4833 25.94 15.076 
0.23716 36.3871 28.0588 16.206 
0.23717 35.6782 28.0476 16.5596 
0.23718 34.7624 27.6241 16.5076 
0.23719 36.0769 28.2991 16.6654 
0.2372 35.2682 26.813 15.2355 
0.23721 34.8001 27.7903 16.6943 
0.23722 35.5592 27.9531 16.5028 
0.23723 35.3676 27.8113 16.4256 
0.23724 34.6938 26.8806 15.6169 
0.23725 34.4666 27.1784 16.1052 
0.23726 35.0909 27.4966 16.1771 
0.23727 34.0369 27.4417 16.6553 
0.23728 35.1327 27.0389 15.5854 
0.23729 33.7242 26.552 15.7101 
0.2373 34.4285 27.2578 16.2227 
0.23731 34.3036 26.9892 15.9531 
0.23732 33.6239 27.0851 16.4248 
0.23733 33.8701 26.5039 15.5737 
0.23734 33.2041 26.5455 15.9708 
0.23735 34.0578 26.7473 15.7789 
0.23736 33.6258 27.0241 16.3471 
0.23737 32.8374 25.6217 15.0108 
0.23738 33.541 26.5303 15.7763 
0.23739 33.1622 26.2362 15.6066 
0.2374 32.6256 26.0961 15.7105 
0.23741 32.7471 26.4898 16.1371 
0.23742 32.7639 25.2621 14.6005 
0.23743 32.6362 26.6754 16.4252 
0.23744 31.6944 25.096 14.9483 
0.23745 31.3487 25.5809 15.7307 
0.23746 32.8233 26.1343 15.6541 
0.23747 31.6232 24.6856 14.4739 
0.23748 32.1826 26.0627 15.897 
0.23749 30.6085 24.7405 15.0681 
0.2375 31.5517 25.7893 15.8835 
0.23751 31.0442 24.5352 14.5861 
0.23752 30.3704 24.7268 15.1739 
0.23753 31.4597 24.792 14.6897 
0.23754 29.819 25.0764 15.8944 
0.23755 31.0082 24.5896 14.6715 
0.23756 29.5349 24.0201 14.727 
0.23757 29.6318 24.094 14.7683 
0.23758 30.0754 24.4179 14.9411 
0.23759 29.4576 24.1349 14.9092 
0.2376 29.2818 23.4525 14.151 
0.23761 28.0851 23.6342 14.9976 
0.23762 29.9995 23.8549 14.2788 
0.23763 28.0319 23.4308 14.7717 
0.23764 28.1709 23.5558 14.8547 
0.23765 28.9298 22.9201 13.6698 
0.23766 27.1519 22.2875 13.8047 
0.23767 28.2873 23.7208 14.9989 
0.23768 27.182 22.5005 14.0535 
0.23769 27.0667 22.3068 13.872 
0.2377 26.9497 22.2323 13.8398 
0.23771 26.9754 21.7621 13.2411 
0.23772 26.199 22.8934 15.0513 
0.23773 26.7199 21.7735 13.3872 
0.23774 26.4758 21.0961 12.6707 
0.23775 25.9463 21.7012 13.6981 
0.23776 24.7583 21.5284 14.0991 
0.23777 25.8053 21.2693 13.2333 
0.23778 25.188 21.1868 13.4506 
0.23779 24.7252 20.2229 12.491 
0.2378 24.8108 21.0283 13.4485 
0.23781 24.0152 20.6383 13.3756 
0.23782 24.4558 20.1089 12.488 
0.23783 23.6054 20.1338 12.9599 
0.23784 23.7064 20.0025 12.7438 
0.23785 23.2699 19.994 12.9594 
0.23786 23.5953 19.6651 12.381 
0.23787 22.5963 19.2436 12.3745 
0.23788 22.6106 18.7294 11.7269 
0.23789 22.4715 19.5645 12.8379 
0.2379 22.6114 19.0362 12.1078 
0.23791 20.8637 18.2733 12.0648 
0.23792 22.512 18.2199 11.143 
0.23793 20.6413 18.288 12.198 
0.23794 21.4111 18.0771 11.5359 
0.23795 20.5137 18.0195 11.9294 
0.23796 20.1186 17.2647 11.1949 
0.23797 20.3292 17.2737 11.0965 
0.23798 20.5552 17.5958 11.3798 
0.23799 18.9036 16.8716 11.3351 
0.238 19.8321 17.2253 11.2932 
0.23801 19.4507 15.9506 9.90478 
0.23802 18.0016 16.0638 10.7971 
0.23803 18.8711 16.7455 11.1939 
0.23804 18.3972 16.1005 10.6368 
0.23805 17.935 15.4455 10.0613 
0.23806 17.4427 15.1728 9.97715 
0.23807 17.8072 15.4561 10.1402 
0.23808 16.9221 15.267 10.3638 
0.23809 16.7595 14.9303 10.0289 
0.2381 17.2765 14.3215 9.00286 
0.23811 15.4543 14.356 9.99084 
0.23812 16.8609 14.6907 9.67723 
0.23813 15.3917 14.0371 9.62597 
0.23814 15.3691 13.777 9.31361 
0.23815 15.5872 13.0659 8.31545 
0.23816 14.5035 13.4065 9.30119 
0.23817 15.4629 13.6835 9.1478 
0.23818 14.296 13.1146 9.04504 
0.23819 13.4633 11.8142 7.85858 
0.2382 13.9832 12.1085 7.95491 
0.23821 13.5938 12.5883 8.75367 
0.23822 13.3872 12.2971 8.49814 
0.23823 12.1735 11.3443 7.94192 
0.23824 13.3761 11.3735 7.35404 
0.23825 11.9603 10.7536 7.31705 
0.23826 11.1969 10.8406 7.82105 
0.23827 12.7639 11.4589 7.77713 
0.23828 11.3526 9.97468 6.66223 
0.23829 11.1932 9.8215 6.55408 
0.2383 10.5286 10.0499 7.18278 
0.23831 11.2815 10.1321 6.89424 
0.23832 10.26 9.27626 6.35903 
0.23833 10.0924 9.15649 6.29671 
0.23834 10.1608 9.14805 6.25049 
0.23835 8.99405 8.85687 6.49318 
0.23836 9.04862 8.43993 5.94581 
0.23837 8.45209 8.06623 5.79002 
0.23838 9.06498 7.96852 5.35027 
0.23839 7.72152 7.70174 5.71503 
0.2384 8.1643 7.80168 5.60943 
0.23841 7.49638 7.3049 5.33754 
0.23842 7.40722 7.10482 5.13459 
0.23843 7.32221 6.55809 4.49818 
0.23844 6.89533 7.17861 5.49152 
0.23845 4.77492 4.54362 3.31256 
0.23846 8.3093 8.22886 6.0644 
0.23847 5.37889 4.99085 3.55528 
0.23848 5.23952 5.61275 4.40121 
0.23849 5.76117 5.42264 3.89383 
0.2385 4.47935 4.91996 3.9331 
0.23851 5.68379 5.23731 3.70294 
0.23852 4.54242 4.40145 3.2548 
0.23853 4.0626 4.69379 3.86727 
0.23854 3.49308 3.6022 2.80424 
0.23855 3.56827 4.30025 3.63361 
0.23856 4.45426 3.85921 2.62502 
0.23857 2.23506 3.02653 2.73999 
0.23858 3.20493 3.097 2.32434 
0.23859 1.83266 2.94842 2.85118 
0.2386 2.69659 2.92875 2.37832 
0.23861 2.20118 2.03385 1.52163 
0.23862 1.61348 2.19944 2.03241 
0.23863 0.783036 1.85458 2.03392 
0.23864 1.59768 1.87725 1.63935 
0.23865 1.43838 1.72019 1.5264 
0.23866 0.591183 1.18004 1.29364 
0.23867 -0.48817 0.483827 0.987114 
0.23868 0.327843 0.987001 1.18974 
0.23869 -0.294484 0.399097 0.780898 
0.2387 -0.263883 0.231782 0.556696 
0.23871 -0.891466 -0.26794 0.260335 
0.23872 -0.144287 0.504464 0.833705 
0.23873 -1.74561 -0.638181 0.242473 
0.23874 -2.12899 -0.497191 0.616638 
0.23875 -0.904893 -1.22637 -0.925838 
0.23876 -2.16373 -1.04322 -0.0449777 
0.23877 -3.06773 -0.834894 0.68305 
0.23878 -1.78369 -1.81085 -1.19761 
0.23879 -2.86019 -1.79283 -0.616802 
0.2388 -3.25305 -2.0865 -0.778529 
0.23881 -4.02115 -2.78613 -1.25073 
0.23882 -3.65867 -2.38353 -0.937921 
0.23883 -3.49899 -2.78519 -1.52064 
0.23884 -3.65116 -2.92434 -1.61492 
0.23885 -4.69001 -3.24653 -1.47698 
0.23886 -5.11275 -3.43061 -1.48683 
0.23887 -5.13205 -4.0033 -2.18953 
0.23888 -5.16816 -4.01013 -2.17937 
0.23889 -5.40745 -4.18286 -2.27022 
0.2389 -4.95069 -3.89973 -2.15495 
0.23891 -7.53817 -5.29382 -2.5474 
0.23892 -5.24767 -4.3815 -2.60052 
0.23893 -5.78161 -4.74771 -2.77925 
0.23894 -8.37255 -6.14235 -3.17059 
0.23895 -5.70093 -4.70587 -2.76917 
0.23896 -7.97232 -6.30961 -3.58645 
0.23897 -7.05406 -5.6567 -3.25044 
0.23898 -8.25481 -6.72754 -3.96002 
0.23899 -7.16654 -5.77884 -3.34414 
0.239 -8.45133 -6.91117 -4.08664 
0.23901 -9.3918 -6.99364 -3.70141 
0.23902 -8.00609 -6.5753 -3.8998 
0.23903 -8.36892 -7.88408 -5.34008 
0.23904 -9.62662 -7.61832 -4.35693 
0.23905 -10.2958 -7.69307 -4.10283 
0.23906 -9.20096 -7.92842 -4.96369 
0.23907 -9.87355 -7.99253 -4.69455 
0.23908 -9.67034 -8.68045 -5.65595 
0.23909 -10.7651 -8.49815 -4.86119 
0.2391 -10.9338 -9.05744 -5.46961 
0.23911 -10.8272 -8.81154 -5.21895 
0.23912 -10.8904 -8.73936 -5.09637 
0.23913 -11.3104 -10.0426 -6.50001 
0.23914 -11.5358 -9.75003 -6.01905 
0.23915 -12.0513 -9.53405 -5.48291 
0.23916 -12.2827 -9.97482 -5.91131 
0.23917 -12.0861 -10.4363 -6.58752 
0.23918 -10.9169 -9.40693 -5.91318 
0.23919 -14.1338 -12.3213 -7.87069 
0.2392 -13.611 -11.0082 -6.5079 
0.23921 -12.0602 -10.3674 -6.51511 
0.23922 -13.8728 -11.5857 -7.09059 
0.23923 -13.2872 -11.4902 -7.27559 
0.23924 -14.0083 -11.8164 -7.30728 
0.23925 -13.6976 -11.7244 -7.354 
0.23926 -14.7337 -11.8649 -6.99123 
0.23927 -14.3299 -12.6578 -8.18731 
0.23928 -13.8634 -12.2074 -7.86884 
0.23929 -15.4103 -13.0243 -8.08277 
0.2393 -14.923 -13.0822 -8.40741 
0.23931 -15.6733 -12.6291 -7.45436 
0.23932 -15.2329 -13.1331 -8.30994 
0.23933 -14.8134 -12.8979 -8.23484 
0.23934 -16.814 -14.3551 -9.01007 
0.23935 -15.0857 -13.0161 -8.24046 
0.23936 -17.1913 -14.7611 -9.31939 
0.23937 -16.1511 -13.5908 -8.4026 
0.23938 -16.8251 -14.8932 -9.67345 
0.23939 -16.8891 -14.7987 -9.52261 
0.2394 -16.8991 -14.1025 -8.65102 
0.23941 -17.3296 -15.3389 -9.96612 
0.23942 -17.794 -15.0007 -9.3042 
0.23943 -17.2584 -14.8636 -9.41135 
0.23944 -18.0208 -15.8835 -10.2849 
0.23945 -17.8442 -15.5241 -9.92903 
0.23946 -18.2678 -15.9179 -10.1992 
0.23947 -18.5397 -15.9708 -10.1238 
0.23948 -18.8391 -16.6248 -10.7822 
0.23949 -19.1714 -16.3022 -10.2082 
0.2395 -19.385 -16.982 -10.9432 
0.23951 -18.898 -16.7299 -10.882 
0.23952 -19.0834 -16.412 -10.3901 
0.23953 -19.3762 -16.6306 -10.5101 
0.23954 -20.3432 -17.786 -11.4459 
0.23955 -20.8611 -18.6612 -12.2662 
0.23956 -18.0059 -16.0961 -10.5554 
0.23957 -20.8146 -18.1707 -11.6795 
0.23958 -20.5935 -17.1514 -10.5258 
0.23959 -21.2174 -18.7865 -12.2366 
0.2396 -20.2241 -18.4104 -12.2836 
0.23961 -21.0278 -18.279 -11.7031 
0.23962 -21.0299 -18.3081 -11.738 
0.23963 -21.5959 -19.2821 -12.6561 
0.23964 -22.0463 -19.8064 -13.0747 
0.23965 -21.0022 -18.4591 -11.9397 
0.23966 -22.9107 -20.081 -12.9676 
0.23967 -20.5055 -17.7401 -11.3023 
0.23968 -22.9202 -20.3467 -13.2928 
0.23969 -22.4381 -19.8863 -12.9699 
0.2397 -24.0323 -21.2372 -13.8235 
0.23971 -20.9751 -19.0739 -12.7175 
0.23972 -22.6023 -19.8169 -12.7977 
0.23973 -23.6551 -20.8886 -13.5848 
0.23974 -22.6872 -20.6488 -13.7883 
0.23975 -24.4041 -20.9695 -13.2965 
0.23976 -22.6866 -19.6798 -12.5825 
0.23977 -24.3188 -21.9738 -14.59 
0.23978 -23.348 -21.2437 -14.1848 
0.23979 -23.531 -21.193 -14.0265 
0.2398 -23.7492 -21.4414 -14.2221 
0.23981 -24.5923 -21.0364 -13.2806 
0.23982 -24.3744 -22.0365 -14.6378 
0.23983 -24.8919 -22.7043 -15.2 
0.23984 -24.3527 -22.0132 -14.6195 
0.23985 -24.5998 -21.8964 -14.3458 
0.23986 -24.4515 -21.6492 -14.1148 
0.23987 -25.0895 -22.864 -15.2951 
0.23988 -26.4551 -23.6949 -15.6204 
0.23989 -24.019 -21.7899 -14.5135 
0.2399 -26.1451 -23.3739 -15.3812 
0.23991 -24.9774 -22.7369 -15.194 
0.23992 -25.8234 -23.4804 -15.6799 
0.23993 -25.7466 -23.5824 -15.8465 
0.23994 -25.8807 -22.8542 -14.8705 
0.23995 -26.7178 -24.1283 -16.0212 
0.23996 -25.8941 -23.4017 -15.5441 
0.23997 -27.3065 -24.9617 -16.7522 
0.23998 -25.7482 -23.3653 -15.5739 
0.23999 -26.8579 -24.443 -16.3389 
0.24 -26.2792 -23.4563 -15.411 
0.24001 -26.6421 -24.6805 -16.7458 
0.24002 -27.3921 -25.2864 -17.1102 
0.24003 -26.4973 -24.0856 -16.0799 
0.24004 -27.8904 -25.5466 -17.1748 
0.24005 -26.9259 -24.187 -15.983 
0.24006 -27.7587 -25.5358 -17.229 
0.24007 -27.511 -25.3567 -17.1343 
0.24008 -26.7693 -24.9519 -17.0149 
0.24009 -28.5903 -25.8637 -17.2044 
0.2401 -27.3758 -24.9577 -16.7067 
0.24011 -28.1155 -26.7387 -18.5388 
0.24012 -28.6364 -25.608 -16.8612 
0.24013 -28.1587 -25.6464 -17.1565 
0.24014 -27.5295 -25.8125 -17.6892 
0.24015 -27.7461 -25.8871 -17.6693 
0.24016 -28.4902 -26.0455 -17.4799 
0.24017 -29.9169 -27.4078 -18.4345 
0.24018 -28.2662 -25.9623 -17.4918 
0.24019 -28.8617 -26.928 -18.3842 
0.2402 -28.4686 -27.1234 -18.8308 
0.24021 -29.0493 -26.294 -17.497 
0.24022 -29.9712 -27.8845 -18.9975 
0.24023 -28.9402 -27.1079 -18.5655 
0.24024 -29.4279 -27.2282 -18.4618 
0.24025 -29.5433 -28.0857 -19.4684 
0.24026 -29.7659 -27.1536 -18.1927 
0.24027 -30.2729 -28.0167 -19.0033 
0.24028 -29.4899 -27.6353 -18.9344 
0.24029 -28.1268 -26.4509 -18.1674 
0.2403 -31.3944 -29.1602 -19.843 
0.24031 -30.378 -28.9058 -20.0533 
0.24032 -29.5133 -27.7599 -19.0754 
0.24033 -30.3768 -28.6795 -19.7713 
0.24034 -29.617 -28.0989 -19.4425 
0.24035 -31.81 -29.2199 -19.6992 
0.24036 -30.6663 -28.8368 -19.8154 
0.24037 -28.9811 -27.7111 -19.2885 
0.24038 -31.1667 -29.1732 -19.9734 
0.24039 -30.7072 -29.1968 -20.2407 
0.2404 -30.5597 -28.2953 -19.195 
0.24041 -30.7047 -29.2009 -20.2462 
0.24042 -31.0092 -29.6751 -20.6777 
0.24043 -30.9171 -29.9221 -21.0323 
0.24044 -31.0179 -28.351 -19.0245 
0.24045 -32.3541 -31.1923 -21.8663 
0.24046 -30.0693 -29.2382 -20.6195 
0.24047 -30.4989 -27.8694 -18.693 
0.24048 -32.3076 -30.9292 -21.5615 
0.24049 -31.7343 -29.5441 -20.135 
0.2405 -30.1769 -29.607 -21.0206 
0.24051 -31.1738 -29.2602 -20.0714 
0.24052 -32.1302 -30.8707 -21.5787 
0.24053 -31.5141 -30.1786 -21.0365 
0.24054 -31.4928 -29.8363 -20.6211 
0.24055 -31.9824 -30.5154 -21.2116 
0.24056 -31.4612 -30.2806 -21.1893 
0.24057 -30.7787 -29.8956 -21.0637 
0.24058 -33.1141 -30.9352 -21.1452 
0.24059 -30.8112 -30.7673 -22.1304 
0.2406 -32.1841 -30.3207 -20.8618 
0.24061 -31.9457 -30.0145 -20.604 
0.24062 -32.3385 -31.2021 -21.8774 
0.24063 -31.3059 -30.3638 -21.3694 
0.24064 -31.6036 -30.4737 -21.3512 
0.24065 -32.697 -31.8378 -22.4807 
0.24066 -33.0895 -31.0188 -21.2574 
0.24067 -31.3425 -30.6026 -21.6453 
0.24068 -32.068 -30.8424 -21.5667 
0.24069 -32.5036 -31.4642 -22.1138 
0.2407 -32.9719 -30.8368 -21.0896 
0.24071 -30.8059 -30.5142 -21.8113 
0.24072 -33.0889 -31.9145 -22.3687 
0.24073 -32.3386 -31.0244 -21.6499 
0.24074 -32.5507 -31.2514 -21.8217 
0.24075 -32.7009 -31.8288 -22.4616 
0.24076 -31.8837 -30.9383 -21.7769 
0.24077 -32.3725 -30.9169 -21.4961 
0.24078 -32.937 -32.1147 -22.6931 
0.24079 -33.7958 -33.001 -23.3498 
0.2408 -30.7067 -29.2618 -20.299 
0.24081 -33.128 -32.1014 -22.5757 
0.24082 -32.6401 -31.7182 -22.3514 
0.24083 -33.0039 -31.468 -21.8507 
0.24084 -32.7522 -31.5596 -22.0947 
0.24085 -31.607 -30.8971 -21.8638 
0.24086 -32.6309 -31.4451 -22.0139 
0.24087 -34.1624 -33.7452 -24.0808 
0.24088 -31.1682 -29.1766 -19.9488 
0.24089 -33.2537 -32.5216 -23.0285 
