Time;Y;Vy;Fy
0.1509882;9.084266e-08;9.107605e-06;5.12226e-05
0.1514549;9.517221e-08;9.44307e-06;5.861554e-05
0.1519173;9.960916e-08;9.750585e-06;5.430057e-05
0.1523796;1.042233e-07;1.020942e-05;8.082106e-05
0.1528419;1.089975e-07;1.044331e-05;4.144849e-05
0.1532998;1.13841e-07;1.07145e-05;4.84695e-05
0.1537576;1.188051e-07;1.096992e-05;4.570373e-05
0.154211;1.238355e-07;1.122199e-05;4.55757e-05
0.1546644;1.290171e-07;1.163676e-05;7.465456e-05
0.1551132;1.342453e-07;1.165815e-05;4.46467e-06
0.1555621;1.395731e-07;1.208062e-05;7.683367e-05
0.1560065;1.450184e-07;1.242659e-05;6.368776e-05
0.1564508;1.506229e-07;1.279746e-05;6.825214e-05
0.1568952;1.563658e-07;1.304915e-05;4.656293e-05
0.1573396;1.622296e-07;1.3342e-05;5.409111e-05
0.1577794;1.681578e-07;1.36168e-05;5.134817e-05
0.1582192;1.742477e-07;1.407696e-05;8.550186e-05
0.158659;1.805312e-07;1.449728e-05;7.819401e-05
0.1591035;1.870719e-07;1.493053e-05;7.975728e-05
0.1595481;1.937734e-07;1.522069e-05;5.372412e-05
0.1599877;2.005434e-07;1.557322e-05;6.582226e-05
0.1604274;2.074978e-07;1.605959e-05;9.049773e-05
0.1608671;2.14648e-07;1.646378e-05;7.53974e-05
0.1613068;2.21982e-07;1.68956e-05;8.051893e-05
0.1617465;2.295158e-07;1.737238e-05;8.883315e-05
0.1621862;2.372575e-07;1.784141e-05;8.743905e-05
0.1626259;2.451866e-07;1.822523e-05;7.178709e-05
0.1630605;2.532002e-07;1.865409e-05;8.104442e-05
0.1634951;2.614413e-07;1.927213e-05;0.0001163284
0.1639297;2.698717e-07;1.952547e-05;4.842121e-05
0.1643642;2.784508e-07;1.995663e-05;8.158816e-05
0.1647936;2.871059e-07;2.036083e-05;7.752367e-05
0.1652229;2.959578e-07;2.087319e-05;9.795995e-05
0.1656523;3.049791e-07;2.115001e-05;5.358434e-05
0.1660816;3.141534e-07;2.158607e-05;8.365604e-05
0.1665056;3.233721e-07;2.190057e-05;6.152438e-05
0.1669296;3.327835e-07;2.249496e-05;0.0001150158
0.1673536;3.423896e-07;2.281867e-05;6.337215e-05
0.1677776;3.521625e-07;2.328208e-05;9.0092e-05
0.1682015;3.621024e-07;2.360627e-05;6.355173e-05
0.1686255;3.721726e-07;2.389673e-05;5.715777e-05
0.1690495;3.82377e-07;2.423953e-05;6.719781e-05
0.1694794;3.928913e-07;2.467932e-05;8.461706e-05
0.1699092;4.03532e-07;2.482707e-05;2.966155e-05
0.1703391;4.142839e-07;2.519713e-05;7.158147e-05
0.170769;4.251959e-07;2.557186e-05;7.25113e-05
0.1711988;4.362763e-07;2.598043e-05;7.893573e-05
0.1716224;4.473415e-07;2.626975e-05;5.733836e-05
0.1720397;4.584198e-07;2.682306e-05;0.000109433
0.1724509;4.69506e-07;2.710034e-05;5.673437e-05
0.172856;4.805636e-07;2.748679e-05;7.941656e-05
0.1732611;4.918107e-07;2.8036e-05;0.0001119958
0.1736602;5.030191e-07;2.813407e-05;2.218446e-05
0.1740534;5.141895e-07;2.869369e-05;0.0001175943
0.1744465;5.255852e-07;2.928001e-05;0.0001231438
0.1748337;5.369269e-07;2.930689e-05;8.065406e-06
0.1752208;5.48424e-07;3.008272e-05;0.0001647357
0.1756021;5.599088e-07;3.017049e-05;2.119234e-05
0.1759833;5.715024e-07;3.065336e-05;0.0001051575
0.1763585;5.829877e-07;3.055917e-05;-1.766562e-05
0.1767338;5.94559e-07;3.111103e-05;0.0001217761
0.1771031;6.06038e-07;3.105443e-05;-9.644058e-06
0.1774724;6.175781e-07;3.144207e-05;8.779994e-05
0.1778358;6.289865e-07;3.135342e-05;-1.688568e-05
0.1781991;6.404762e-07;3.189003e-05;0.0001224945
0.1785625;6.520331e-07;3.172308e-05;-3.42279e-05
0.1789197;6.633367e-07;3.155059e-05;-3.606047e-05
0.179277;6.746693e-07;3.188516e-05;7.889529e-05
0.1796343;6.86024e-07;3.167458e-05;-4.458636e-05
0.1799916;6.973545e-07;3.174958e-05;2.017773e-05
0.1803489;7.086949e-07;3.172985e-05;-1.233408e-06
0.1806998;7.197867e-07;3.148682e-05;-5.27866e-05
0.1810507;7.308713e-07;3.168899e-05;4.99838e-05
0.1813953;7.41708e-07;3.121811e-05;-0.0001072671
0.1817335;7.522945e-07;3.137375e-05;4.069008e-05
0.1820718;7.629628e-07;3.170236e-05;8.214079e-05
0.1824038;7.734225e-07;3.130732e-05;-9.280102e-05
0.1827297;7.836477e-07;3.145192e-05;3.951142e-05
0.1830555;7.939023e-07;3.148703e-05;1.235586e-05
0.1833752;8.038641e-07;3.083169e-05;-0.0001622869
0.1836949;8.137536e-07;3.103415e-05;5.499654e-05
0.1840085;8.233828e-07;3.038405e-05;-0.0001640969
0.1843221;8.329309e-07;3.051776e-05;3.833853e-05
0.1846295;8.422149e-07;2.98833e-05;-0.0001632476
0.1849369;8.514077e-07;2.992458e-05;1.477159e-05
0.1852381;8.603249e-07;2.927422e-05;-0.0001708449
0.1855394;8.691481e-07;2.930058e-05;1.106399e-05
0.1858407;8.778881e-07;2.872149e-05;-0.0001516101
0.1861356;8.862676e-07;2.809158e-05;-0.000168832
0.1864306;8.945481e-07;2.804971e-05;-7.39434e-06
0.1867256;9.026987e-07;2.721133e-05;-0.0002259709
0.1870206;9.106719e-07;2.684674e-05;-9.589643e-05
0.187309;9.183491e-07;2.638726e-05;-0.0001247685
0.1875975;9.259433e-07;2.627189e-05;-2.814241e-05
0.1878859;9.334329e-07;2.566116e-05;-0.0001671568
0.1881743;9.407622e-07;2.516082e-05;-0.0001361352
0.1884628;9.479343e-07;2.457064e-05;-0.0001613209
0.1887512;9.549499e-07;2.407614e-05;-0.0001344283
0.1890324;9.616234e-07;2.338482e-05;-0.000194624
0.1893136;9.68192e-07;2.333044e-05;-1.121501e-05
0.1895949;9.746502e-07;2.259883e-05;-0.0002061629
0.1898761;9.809254e-07;2.202982e-05;-0.0001593206
0.1901573;9.870552e-07;2.1564e-05;-0.0001295814
0.1904385;9.930369e-07;2.097697e-05;-0.0001644518
0.1907197;9.98849e-07;2.035812e-05;-0.0001735864
0.191001;1.00449e-06;1.976029e-05;-0.0001675064
0.1912822;1.009951e-06;1.907724e-05;-0.000192016
0.1915634;1.015237e-06;1.851322e-05;-0.000157725
0.1918446;1.020394e-06;1.816625e-05;-9.520766e-05
0.1921258;1.025454e-06;1.782069e-05;-9.477986e-05
0.1924071;1.030396e-06;1.732674e-05;-0.000137479
0.1926883;1.035202e-06;1.685167e-05;-0.0001320223
0.1929695;1.039865e-06;1.630633e-05;-0.000152228
0.1932507;1.044382e-06;1.582271e-05;-0.0001344421
0.1935319;1.048749e-06;1.523612e-05;-0.0001640632
0.1938132;1.052961e-06;1.471565e-05;-0.0001450083
0.1940944;1.057018e-06;1.414e-05;-0.0001608772
0.1943897;1.061146e-06;1.382037e-05;-8.276572e-05
0.1946849;1.065083e-06;1.284319e-05;-0.0002630448
0.1949802;1.068814e-06;1.242874e-05;-0.0001087269
0.1952755;1.072395e-06;1.182264e-05;-0.0001612623
0.1955708;1.075788e-06;1.115863e-05;-0.0001771257
0.1958661;1.079006e-06;1.064109e-05;-0.0001369474
0.1961613;1.082069e-06;1.010058e-05;-0.0001432317
0.1964566;1.084982e-06;9.633491e-06;-0.0001230848
0.1967519;1.087746e-06;9.084578e-06;-0.0001455085
0.1970472;1.090352e-06;8.567193e-06;-0.0001368514
0.1973425;1.092784e-06;7.909271e-06;-0.0001753744
0.1976378;1.095012e-06;7.180574e-06;-0.0001947698
0.197933;1.09703e-06;6.489334e-06;-0.0001844895
0.1982283;1.098845e-06;5.80096e-06;-0.0001836947
0.1985236;1.100462e-06;5.152816e-06;-0.0001726561
0.1988189;1.101887e-06;4.49732e-06;-0.0001746647
0.1991142;1.10313e-06;3.919027e-06;-0.0001534904
0.1994094;1.104187e-06;3.245043e-06;-0.0001797226
0.1997047;1.105055e-06;2.634761e-06;-0.0001622516
0.2;1.105731e-06;1.940957e-06;-0.0001851496
0.2003175;1.106227e-06;1.183877e-06;-0.0001879936
0.200637;1.106445e-06;1.833202e-07;-0.0002484623
0.2009585;1.106387e-06;-5.462187e-07;-0.0001785936
0.2012822;1.106078e-06;-1.365122e-06;-0.0001997561
0.201608;1.105498e-06;-2.192995e-06;-0.0002006439
0.2019371;1.104645e-06;-2.991293e-06;-0.0001913266
0.2022683;1.103502e-06;-3.911181e-06;-0.0002197284
0.2026019;1.102054e-06;-4.771594e-06;-0.0002037739
0.2029378;1.100298e-06;-5.684482e-06;-0.0002150007
0.2032771;1.098242e-06;-6.430452e-06;-0.000172904
0.2036189;1.095887e-06;-7.351154e-06;-0.000213058
0.2039631;1.093186e-06;-8.33844e-06;-0.0002271841
0.2043098;1.090147e-06;-9.193985e-06;-0.0001947677
0.2046565;1.086807e-06;-1.007566e-05;-0.0002008848
0.2050045;1.083145e-06;-1.097253e-05;-0.0002036857
0.2053525;1.079185e-06;-1.178847e-05;-0.0001848743
0.2057017;1.074904e-06;-1.272613e-05;-0.0002124136
0.2060523;1.070323e-06;-1.340921e-05;-0.000152829
0.2064041;1.065454e-06;-1.426301e-05;-0.0001915454
0.2067573;1.060284e-06;-1.501762e-05;-0.0001680927
0.2071119;1.054808e-06;-1.587048e-05;-0.0001898986
0.2074691;1.048953e-06;-1.69047e-05;-0.000229538
0.2078278;1.042725e-06;-1.782776e-05;-0.0002035662
0.2081878;1.036145e-06;-1.872545e-05;-0.0001970808
0.2085493;1.029198e-06;-1.971277e-05;-0.0002163955
0.2089136;1.021841e-06;-2.067019e-05;-0.0002080369
0.2092794;1.014137e-06;-2.144709e-05;-0.0001672664
0.2096467;1.006106e-06;-2.228689e-05;-0.0001804742
0.210017;9.976863e-07;-2.318731e-05;-0.0001922597
0.2103889;9.889039e-07;-2.405149e-05;-0.0001835992
0.2107622;9.797407e-07;-2.503097e-05;-0.0002078622
0.2111388;9.701196e-07;-2.607282e-05;-0.000219538
0.2115169;9.601246e-07;-2.679182e-05;-0.0001495082
0.2118983;9.497306e-07;-2.771363e-05;-0.0001912931
0.2122814;9.389838e-07;-2.839791e-05;-0.0001402865
0.2126661;9.278599e-07;-2.942907e-05;-0.000212705
0.2130542;9.162253e-07;-3.051961e-05;-0.0002232333
0.2134441;9.041386e-07;-3.148069e-05;-0.0001953862
