# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039747e-01
#           Time	areaAverage(p)	areaAverage(U)
         0.00358	1.013242412e+05	(1.158415098e-19 7.248612122e-19 2.044261938e-19)
       0.0035825	1.013242290e+05	(1.580044123e-19 2.614951729e-19 -2.316830197e-19)
        0.003585	1.013242168e+05	(-2.555327423e-19 8.773290818e-20 -9.437675948e-19)
       0.0035875	1.013242047e+05	(-1.520419816e-19 1.218039405e-19 -3.236748069e-19)
         0.00359	1.013241926e+05	(-1.164803417e-19 -3.287854617e-19 -1.430983357e-19)
       0.0035925	1.013241804e+05	(1.518290377e-19 -4.676249183e-19 -6.575709234e-19)
        0.003595	1.013241683e+05	(2.661799399e-20 3.832991134e-20 -9.539889045e-19)
       0.0035975	1.013241562e+05	(-4.684766942e-20 -2.197581583e-19 -1.362841292e-19)
          0.0036	1.013241441e+05	(-1.188227252e-19 8.654042205e-19 -9.062894592e-19)
       0.0036025	1.013241321e+05	(3.321925649e-20 -5.647273604e-19 3.373032198e-19)
        0.003605	1.013241200e+05	(1.320252502e-20 -3.407103230e-21 -4.463305232e-19)
       0.0036075	1.013241079e+05	(-8.517758076e-22 8.262225333e-20 -2.078332970e-19)
         0.00361	1.013240959e+05	(1.207392207e-19 3.832991134e-19 -2.725682584e-20)
       0.0036125	1.013240839e+05	(-3.321925649e-19 -6.873830767e-19 1.635409551e-19)
        0.003615	1.013240718e+05	(3.298501815e-19 -2.487185358e-19 1.356027086e-18)
       0.0036175	1.013240598e+05	(-8.901057189e-20 9.369533883e-20 -2.044261938e-20)
         0.00362	1.013240478e+05	(1.075366957e-19 -6.711993364e-19 9.846528335e-19)
       0.0036225	1.013240359e+05	(-1.746140405e-20 -6.814206460e-21 1.195893234e-18)
        0.003625	1.013240239e+05	(-2.299794680e-19 -7.163434542e-19 1.178857718e-18)
       0.0036275	1.013240119e+05	(-1.107308550e-20 -3.006768601e-19 8.688113237e-19)
         0.00363	1.013240000e+05	(-2.555327423e-21 -9.795421787e-19 4.429234199e-19)
       0.0036325	1.013239880e+05	(-1.746140405e-19 -6.814206460e-19 -9.880599368e-20)
        0.003635	1.013239761e+05	(8.730702027e-20 -4.173701457e-20 4.974370716e-19)
       0.0036375	1.013239642e+05	(1.298958107e-19 2.896037746e-19 -1.151600892e-18)
         0.00364	1.013239523e+05	(2.120921761e-19 7.665982268e-20 -2.282759164e-19)
       0.0036425	1.013239404e+05	(4.301467828e-20 -9.480264738e-19 9.199178722e-19)
        0.003645	1.013239286e+05	(-2.212487660e-19 -4.752909006e-19 4.872157619e-19)
       0.0036475	1.013239167e+05	(-3.270819101e-19 -6.916419557e-19 9.880599368e-19)
         0.00365	1.013239049e+05	(6.005019443e-20 4.446269715e-19 5.894288588e-19)
       0.0036525	1.013238930e+05	(-3.151570488e-20 9.846528335e-19 -9.369533883e-19)
        0.003655	1.013238812e+05	(-1.884553974e-19 -1.017872090e-18 -5.349152071e-19)
       0.0036575	1.013238694e+05	(-1.166932856e-19 -4.318503344e-19 1.165229305e-18)
         0.00366	1.013238576e+05	(1.337288018e-19 3.253783585e-19 1.010206108e-18)
       0.0036625	1.013238458e+05	(9.497300254e-20 3.654118214e-19 -3.560422876e-19)
        0.003665	1.013238340e+05	(-6.856795251e-20 7.069739203e-20 -1.107308550e-19)
       0.0036675	1.013238223e+05	(-3.513575206e-20 3.730778037e-19 2.350901229e-19)
         0.00367	1.013238105e+05	(2.583010136e-19 2.972697568e-19 -1.057905553e-18)
       0.0036725	1.013237988e+05	(-1.171191735e-19 -6.396836315e-19 3.390067714e-19)
        0.003675	1.013237871e+05	(6.686440089e-20 -1.073237518e-19 4.327021102e-19)
       0.0036775	1.013237754e+05	(-7.027150412e-21 1.513605610e-18 -1.235074921e-18)
         0.00368	1.013237637e+05	(-2.595786774e-19 -1.107308550e-18 -4.224808005e-19)
       0.0036825	1.013237520e+05	(-6.430907347e-20 5.195832426e-20 -1.703551615e-19)
        0.003685	1.013237403e+05	(-6.814206460e-20 -3.049357391e-19 3.287854617e-19)
       0.0036875	1.013237286e+05	(1.456536631e-19 -9.880599368e-20 1.240185576e-18)
         0.00369	1.013237170e+05	(2.071944652e-19 3.628564940e-19 1.715476476e-18)
       0.0036925	1.013237053e+05	(1.049813683e-19 5.775039975e-19 -1.246999782e-18)
        0.003695	1.013236937e+05	(-3.539128480e-19 9.531371287e-19 -1.335584466e-18)
       0.0036975	1.013236821e+05	(-4.045935086e-21 4.224808005e-19 3.475245295e-19)
          0.0037	1.013236705e+05	(-5.749486701e-20 4.003346296e-19 -7.410449526e-19)
       0.0037025	1.013236589e+05	(-1.895201172e-20 2.700129310e-19 -1.011909659e-18)
        0.003705	1.013236473e+05	(-1.007224892e-19 -3.926686473e-19 8.517758076e-19)
       0.0037075	1.013236358e+05	(3.832991134e-20 -6.516084928e-19 -5.809111008e-19)
         0.00371	1.013236242e+05	(-1.211651086e-19 -7.197505574e-19 -6.132785814e-20)
       0.0037125	1.013236126e+05	(-3.045098512e-20 -5.059548297e-19 4.309985586e-19)
        0.003715	1.013236011e+05	(-4.344056619e-20 2.964179810e-19 -6.337212008e-19)
       0.0037175	1.013235896e+05	(-1.213780526e-19 5.809111008e-19 8.909574947e-19)
         0.00372	1.013235781e+05	(-9.497300254e-20 -4.429234199e-19 -5.553578265e-19)
       0.0037225	1.013235666e+05	(-2.534033027e-20 -2.913073262e-19 1.207818095e-18)
        0.003725	1.013235551e+05	(-7.453038316e-21 6.822724219e-19 -5.672826878e-19)
       0.0037275	1.013235436e+05	(1.441630554e-19 7.069739203e-19 -7.154916783e-19)
         0.00373	1.013235321e+05	(-1.103049671e-19 8.432580495e-20 6.626815783e-19)
       0.0037325	1.013235207e+05	(2.597916213e-20 -6.984561622e-20 -1.601338518e-19)
        0.003735	1.013235092e+05	(1.232945481e-19 -3.177123762e-19 4.769944522e-19)
       0.0037375	1.013234978e+05	(-5.323598797e-21 8.845691761e-19 -8.347402914e-20)
         0.00374	1.013234863e+05	(2.964179810e-19 1.320252502e-19 -1.504236076e-18)
       0.0037425	1.013234749e+05	(-2.304053559e-19 7.772454244e-19 -5.877253072e-19)
        0.003745	1.013234635e+05	(-9.582477835e-21 1.916495567e-19 -5.246938975e-19)
       0.0037475	1.013234521e+05	(-1.448018873e-19 8.313331882e-19 -2.163510551e-19)
         0.00375	1.013234407e+05	(2.491444237e-20 1.703551615e-20 5.519507233e-19)
       0.0037525	1.013234293e+05	(5.408776378e-20 -2.159251672e-19 -8.006692591e-20)
        0.003755	1.013234180e+05	(-1.254239877e-19 3.705224763e-20 -6.166856847e-19)
       0.0037575	1.013234066e+05	(-2.455243765e-19 -9.033082439e-19 3.202677036e-19)
         0.00376	1.013233953e+05	(-1.692904418e-19 7.384896252e-19 1.345805776e-19)
       0.0037625	1.013233839e+05	(-1.507643179e-19 -3.045098512e-19 1.575785244e-18)
        0.003765	1.013233726e+05	(-6.452201742e-20 -5.033995023e-19 -6.541638202e-19)
       0.0037675	1.013233613e+05	(-6.175374605e-21 9.275838544e-19 -6.337212008e-19)
         0.00377	1.013233500e+05	(-1.049813683e-19 -1.039166485e-19 5.025477265e-19)
       0.0037725	1.013233387e+05	(-1.833447426e-19 -2.125180640e-19 -1.192486131e-20)
        0.003775	1.013233274e+05	(-1.769564240e-19 -1.942048841e-19 -7.257129880e-19)
       0.0037775	1.013233161e+05	(-8.794585213e-20 -3.590235029e-19 3.986310779e-19)
         0.00378	1.013233048e+05	(2.101756805e-19 -9.369533883e-20 4.940299684e-20)
       0.0037825	1.013232935e+05	(1.358582413e-19 1.490607663e-19 -5.877253072e-19)
        0.003785	1.013232823e+05	(-1.092402473e-19 -4.250361280e-19 -5.212867942e-19)
       0.0037875	1.013232710e+05	(3.832991134e-20 -5.085101571e-19 -7.904479494e-19)
         0.00379	1.013232598e+05	(-2.001673148e-20 -1.784470317e-19 1.350916431e-18)
       0.0037925	1.013232486e+05	(1.088143594e-19 6.856795251e-20 -9.590995593e-19)
        0.003795	1.013232373e+05	(-2.938626536e-20 6.124268056e-19 1.328770260e-19)
       0.0037975	1.013232261e+05	(3.449692021e-20 3.407103230e-21 -6.047608234e-19)
          0.0038	1.013232149e+05	(-7.580804687e-20 2.001673148e-20 9.335462851e-19)
       0.0038025	1.013232037e+05	(1.064719759e-21 6.592744750e-19 -1.252110437e-18)
        0.003805	1.013231925e+05	(-1.147767901e-19 1.324511381e-19 2.725682584e-19)
       0.0038075	1.013231814e+05	(3.726519158e-20 5.195832426e-19 -1.373062602e-18)
         0.00381	1.013231702e+05	(1.448018873e-19 9.518594649e-19 -7.648946752e-19)
       0.0038125	1.013231590e+05	(2.425431612e-19 -3.211194794e-19 -1.224853611e-18)
        0.003815	1.013231479e+05	(-1.002966013e-19 6.384059678e-19 3.049357391e-19)
       0.0038175	1.013231367e+05	(-6.281846581e-20 -4.727355732e-19 6.694957847e-19)
         0.00382	1.013231256e+05	(3.066392907e-20 -2.832154560e-19 3.236748069e-19)
       0.0038225	1.013231144e+05	(-5.366187588e-20 -8.023728107e-19 -7.785230881e-19)
        0.003825	1.013231033e+05	(-1.618374034e-20 2.402007777e-19 -3.543387359e-19)
       0.0038275	1.013230922e+05	(-2.176287188e-19 -4.207772489e-19 9.471746980e-19)
         0.00383	1.013230811e+05	(4.067229481e-20 -5.591908177e-19 -1.151600892e-18)
       0.0038325	1.013230700e+05	(-7.538215897e-20 -2.866225592e-19 -1.015316763e-18)
        0.003835	1.013230589e+05	(-1.086014155e-20 1.592820760e-19 3.611529424e-19)
       0.0038375	1.013230478e+05	(1.098790792e-19 8.432580495e-19 -1.533196454e-20)
         0.00384	1.013230367e+05	(1.443759994e-19 -1.835576865e-19 1.567267486e-19)
       0.0038425	1.013230256e+05	(1.641797869e-19 5.617461451e-19 -6.064643750e-19)
        0.003845	1.013230146e+05	(-2.044261938e-20 -2.525515269e-19 1.311734744e-19)
       0.0038475	1.013230035e+05	(-1.290440348e-19 -4.420716441e-19 -1.105604998e-18)
         0.00385	1.013229925e+05	(2.065556333e-20 1.294699227e-19 -8.177047753e-19)
       0.0038525	1.013229814e+05	(1.575785244e-19 3.223971432e-19 4.327021102e-19)
        0.003855	1.013229704e+05	(-7.325271945e-20 3.500798569e-19 1.003391901e-18)
       0.0038575	1.013229593e+05	(-7.474332711e-20 7.580804687e-20 -5.911324104e-19)
         0.00386	1.013229483e+05	(-7.900220615e-20 -2.010190906e-19 8.926610463e-19)
       0.0038625	1.013229373e+05	(-5.919841863e-20 -4.054452844e-19 4.105559392e-19)
        0.003865	1.013229263e+05	(1.731234329e-19 -1.660962825e-20 4.088523876e-19)
       0.0038675	1.013229153e+05	(-2.135827837e-19 -9.808198424e-19 -2.861966713e-19)
         0.00387	1.013229043e+05	(7.602099082e-20 3.432656504e-19 3.032321875e-19)
       0.0038725	1.013228933e+05	(1.586432442e-19 8.279260849e-19 -1.226557163e-19)
        0.003875	1.013228823e+05	(2.661799399e-20 2.078332970e-19 7.870408462e-19)
       0.0038775	1.013228713e+05	(-2.327477394e-19 5.502471717e-19 -1.177154166e-18)
         0.00388	1.013228603e+05	(-2.685223233e-19 -4.544223933e-19 3.083428423e-19)
       0.0038825	1.013228494e+05	(3.747813553e-20 -7.827819671e-19 5.485436201e-19)
        0.003885	1.013228384e+05	(-9.497300254e-20 -1.631150671e-19 6.643851299e-20)
       0.0038875	1.013228274e+05	(-1.313864183e-19 -7.964103801e-20 -2.998250843e-19)
         0.00389	1.013228165e+05	(-1.311734744e-19 -3.049357391e-19 1.516160937e-19)
       0.0038925	1.013228055e+05	(3.428397625e-20 -1.175450614e-19 -6.149821331e-19)
        0.003895	1.013227946e+05	(6.622556904e-20 4.889193135e-19 -2.282759164e-19)
       0.0038975	1.013227837e+05	(2.448855447e-20 -2.755494737e-19 7.461556074e-19)
          0.0039	1.013227728e+05	(4.855122103e-20 -9.092706746e-19 -3.645600456e-19)
       0.0039025	1.013227618e+05	(-7.005856017e-20 -4.484599627e-19 -1.073237518e-19)
        0.003905	1.013227509e+05	(-9.028823560e-20 -1.145212573e-18 9.369533883e-20)
       0.0039075	1.013227400e+05	(5.962430653e-21 -6.729028880e-20 -1.005095453e-19)
         0.00391	1.013227291e+05	(-2.534033027e-20 -1.839835744e-19 -2.657540520e-19)
       0.0039125	1.013227182e+05	(-9.731538601e-20 6.686440089e-20 -4.224808005e-19)
        0.003915	1.013227073e+05	(1.000836574e-20 2.278500285e-19 3.338961166e-19)
       0.0039175	1.013226965e+05	(-6.963267227e-20 1.337288018e-19 -5.451365168e-20)
         0.00392	1.013226856e+05	(2.022967543e-20 -2.470149842e-20 -4.003346296e-19)
       0.0039225	1.013226747e+05	(-9.135295536e-20 -5.877253072e-20 -3.611529424e-19)
        0.003925	1.013226639e+05	(1.801505833e-19 5.706897911e-20 3.884097682e-19)
       0.0039275	1.013226530e+05	(1.111567429e-19 -1.988896511e-19 -2.061297454e-19)
         0.00393	1.013226421e+05	(1.086014155e-20 -1.895201172e-19 -3.100463940e-19)
       0.0039325	1.013226313e+05	(2.214617100e-20 -1.239333800e-19 1.413947841e-19)
        0.003935	1.013226205e+05	(7.687276663e-20 -1.345805776e-19 5.298045523e-19)
       0.0039375	1.013226096e+05	(-1.469313268e-20 1.882424535e-19 -3.764849069e-19)
         0.00394	1.013225988e+05	(-2.896037746e-20 -2.619210608e-19 -2.436078810e-19)
       0.0039425	1.013225880e+05	(1.969731555e-19 7.453038316e-20 -3.100463940e-19)
        0.003945	1.013225772e+05	(1.565138046e-19 -2.022967543e-19 -4.889193135e-19)
       0.0039475	1.013225664e+05	(-3.300631254e-20 1.362841292e-20 -1.013613211e-18)
         0.00395	1.013225556e+05	(5.323598797e-21 5.370446467e-19 -6.865313009e-19)
       0.0039525	1.013225448e+05	(1.264887074e-19 -2.521256390e-19 6.541638202e-19)
        0.003955	1.013225340e+05	(7.389155131e-20 5.068066055e-20 -4.752909006e-19)
       0.0039575	1.013225232e+05	(-5.323598797e-20 3.151570488e-19 -1.313438295e-18)
         0.00396	1.013225124e+05	(1.575785244e-20 3.858544408e-19 -3.083428423e-19)
       0.0039625	1.013225017e+05	(-1.448018873e-20 -1.925013325e-19 6.303140976e-20)
        0.003965	1.013224909e+05	(8.347402914e-20 3.790402344e-20 -3.577458392e-19)
       0.0039675	1.013224802e+05	(6.111491419e-20 3.458209779e-19 1.051091347e-18)
         0.00397	1.013224694e+05	(2.425431612e-19 2.729941463e-19 4.548482812e-19)
       0.0039725	1.013224587e+05	(-2.597916213e-19 -6.686440089e-20 -2.078332970e-19)
        0.003975	1.013224480e+05	(1.669480583e-19 -3.901133199e-19 4.190736973e-19)
       0.0039775	1.013224372e+05	(7.815043034e-20 -1.997414269e-19 -1.686516099e-19)
         0.00398	1.013224265e+05	(5.770781096e-20 -6.524602686e-19 5.110654845e-19)
       0.0039825	1.013224158e+05	(4.684766942e-21 1.175450614e-19 7.495627106e-20)
        0.003985	1.013224051e+05	(1.335158578e-19 -4.791238917e-19 -3.066392907e-19)
       0.0039875	1.013223944e+05	(3.151570488e-20 -6.771617670e-20 3.083428423e-19)
         0.00399	1.013223837e+05	(-1.575785244e-20 -3.236748069e-19 5.928359621e-19)
       0.0039925	1.013223731e+05	(1.865389019e-19 5.413035257e-19 2.231652616e-19)
        0.003995	1.013223624e+05	(5.217126821e-20 9.454711464e-20 -5.775039975e-19)
       0.0039975	1.013223517e+05	(-1.275534272e-19 -5.821887645e-19 1.059609105e-18)
           0.004	1.013223411e+05	(-8.304814124e-20 1.507643179e-19 -9.522853528e-19)
       0.0040025	1.013223304e+05	(1.000836574e-20 5.664309120e-20 4.361092135e-19)
        0.004005	1.013223198e+05	(1.060460880e-19 -5.315081039e-19 -6.473496137e-20)
       0.0040075	1.013223091e+05	(9.007529165e-20 -3.334702287e-19 -1.669480583e-19)
         0.00401	1.013222985e+05	(-1.271275393e-19 2.896037746e-20 -3.918168715e-20)
       0.0040125	1.013222879e+05	(7.793748639e-20 -7.878926220e-20 -8.858468399e-20)
        0.004015	1.013222773e+05	(-2.470149842e-20 2.631987245e-19 1.925013325e-19)
       0.0040175	1.013222667e+05	(9.731538601e-20 -4.054452844e-19 2.402007777e-19)
         0.00402	1.013222561e+05	(1.352194094e-19 2.516997511e-19 -1.022130969e-18)
       0.0040225	1.013222455e+05	(-1.375617929e-19 -1.729104889e-19 7.325271945e-20)
        0.004025	1.013222349e+05	(-1.205262768e-19 7.555251413e-19 -7.120845751e-19)
       0.0040275	1.013222243e+05	(-1.403300643e-19 -3.432656504e-19 9.539889045e-20)
         0.00403	1.013222138e+05	(2.938626536e-19 -9.667655416e-20 2.044261938e-19)
       0.0040325	1.013222032e+05	(1.724846010e-19 -4.020381812e-19 9.062894592e-19)
        0.004035	1.013221927e+05	(3.023804117e-20 5.664309120e-20 -2.861966713e-19)
       0.0040375	1.013221821e+05	(-8.517758076e-22 -1.354323534e-19 2.384972261e-20)
         0.00404	1.013221716e+05	(-1.298958107e-20 -3.398585472e-19 1.499125421e-19)
       0.0040425	1.013221611e+05	(-7.793748639e-20 -2.968438689e-19 1.890942293e-19)
        0.004045	1.013221505e+05	(-2.167769430e-19 1.912236688e-19 -6.950490590e-19)
       0.0040475	1.013221400e+05	(2.193322704e-20 2.772530254e-19 -1.311734744e-19)
         0.00405	1.013221295e+05	(-1.360711853e-19 7.031409291e-19 -1.141379582e-19)
       0.0040525	1.013221190e+05	(1.333029139e-19 3.108981698e-20 2.725682584e-19)
        0.004055	1.013221085e+05	(-1.648186188e-19 4.671990304e-19 -2.265723648e-19)
       0.0040575	1.013220981e+05	(-1.267016514e-19 2.951403173e-19 -5.383223104e-19)
         0.00406	1.013220876e+05	(-1.437371675e-19 -2.257205890e-20 -3.253783585e-19)
       0.0040625	1.013220771e+05	(-6.111491419e-20 -7.495627106e-20 1.396912324e-19)
        0.004065	1.013220667e+05	(-7.687276663e-20 2.218875979e-19 1.073237518e-19)
       0.0040675	1.013220563e+05	(1.054072562e-19 -9.241767512e-20 2.095368487e-19)
         0.00407	1.013220458e+05	(-2.917332141e-20 -1.000836574e-19 -1.822800228e-19)
       0.0040725	1.013220354e+05	(-6.878089646e-20 -1.205262768e-19 1.022130969e-19)
        0.004075	1.013220250e+05	(-6.026313838e-20 4.369609893e-19 -8.057799139e-19)
       0.0040775	1.013220146e+05	(-1.831317986e-19 -7.410449526e-20 2.674576036e-19)
         0.00408	1.013220042e+05	(1.037037046e-19 -2.781048012e-19 4.974370716e-19)
       0.0040825	1.013219938e+05	(-8.134458962e-20 3.385808835e-19 -1.090273034e-19)
        0.004085	1.013219834e+05	(-5.004182869e-20 -4.654954788e-19 -1.703551615e-21)
       0.0040875	1.013219731e+05	(5.195832426e-20 5.493953959e-20 -2.674576036e-19)
         0.00409	1.013219627e+05	(-6.601262509e-20 -3.977793021e-19 6.388318557e-19)
       0.0040925	1.013219523e+05	(1.703551615e-21 -1.895201172e-19 2.044261938e-19)
        0.004095	1.013219420e+05	(-7.900220615e-20 1.043425364e-19 9.539889045e-20)
       0.0040975	1.013219317e+05	(-1.140314862e-19 7.367860735e-20 2.027226422e-19)
          0.0041	1.013219214e+05	(1.186097812e-19 7.734124333e-19 -7.188987816e-19)
       0.0041025	1.013219110e+05	(-8.187694950e-20 -3.534869601e-20 4.020381812e-19)
        0.004105	1.013219007e+05	(2.959920931e-20 2.563845181e-19 -3.884097682e-19)
       0.0041075	1.013218904e+05	(7.122975191e-20 3.351737803e-19 -2.810860165e-19)
         0.00411	1.013218802e+05	(-1.680127780e-19 -1.324511381e-19 -5.229903458e-19)
       0.0041125	1.013218699e+05	(1.111567429e-19 -4.791238917e-19 -3.015286359e-19)
        0.004115	1.013218596e+05	(3.332572847e-20 -5.979466169e-19 9.727279722e-19)
       0.0041175	1.013218494e+05	(-1.192486131e-20 3.832991134e-21 1.942048841e-19)
         0.00412	1.013218391e+05	(-6.005019443e-20 -1.362841292e-20 1.805764712e-19)
       0.0041225	1.013218289e+05	(-5.398129180e-20 -7.397672889e-19 4.582553845e-19)
        0.004125	1.013218187e+05	(2.331736273e-20 -1.290440348e-19 4.906228652e-19)
       0.0041275	1.013218085e+05	(-1.153091499e-19 2.516997511e-19 -4.667731425e-19)
         0.00413	1.013217983e+05	(1.627956512e-19 5.877253072e-20 2.282759164e-19)
       0.0041325	1.013217881e+05	(3.960757505e-20 -1.328770260e-19 3.747813553e-19)
        0.004135	1.013217779e+05	(-8.443227692e-20 -1.976119874e-19 -3.407103230e-20)
       0.0041375	1.013217678e+05	(-8.762643620e-20 2.776789133e-19 -7.427485042e-19)
         0.00414	1.013217576e+05	(4.120465469e-20 -4.816792192e-19 3.781884586e-19)
       0.0041425	1.013217475e+05	(2.906684943e-20 -8.517758076e-22 7.325271945e-20)
        0.004145	1.013217373e+05	(-5.919841863e-20 3.407103230e-19 1.993155390e-19)
       0.0041475	1.013217272e+05	(7.900220615e-20 -5.374705346e-19 4.548482812e-19)
         0.00415	1.013217171e+05	(-5.643014725e-20 4.173701457e-20 2.044261938e-20)
       0.0041525	1.013217070e+05	(-9.625066625e-20 2.022967543e-19 6.711993364e-19)
        0.004155	1.013216969e+05	(-3.162217686e-20 -1.405430082e-19 1.822800228e-19)
       0.0041575	1.013216868e+05	(1.179709493e-19 -4.131112667e-20 1.379876808e-19)
         0.00416	1.013216768e+05	(1.895201172e-19 -1.946307720e-19 3.304890133e-19)
       0.0041625	1.013216667e+05	(-6.941972832e-20 -4.557000570e-20 5.229903458e-19)
        0.004165	1.013216567e+05	(-1.107308550e-20 -3.236748069e-20 -4.599589361e-20)
       0.0041675	1.013216466e+05	(5.589778737e-20 -2.086850729e-20 2.827895681e-19)
         0.00417	1.013216366e+05	(-2.350901229e-19 8.943645979e-21 -4.241843522e-19)
       0.0041725	1.013216265e+05	(-1.224427723e-20 -4.897710893e-19 6.865313009e-19)
        0.004175	1.013216165e+05	(1.499125421e-19 -4.118336030e-19 8.142976720e-19)
       0.0041775	1.013216065e+05	(1.575785244e-20 4.429234199e-20 -1.141379582e-18)
         0.00418	1.013215965e+05	(1.533196454e-20 -6.588485871e-19 3.986310779e-19)
       0.0041825	1.013215865e+05	(-1.488478224e-19 -3.875579924e-19 2.078332970e-19)
        0.004185	1.013215765e+05	(-3.594493908e-19 6.635333541e-19 -5.621720330e-19)
       0.0041875	1.013215665e+05	(3.449692021e-20 6.754582154e-19 -9.028823560e-20)
         0.00419	1.013215565e+05	(-1.011483771e-20 4.160924820e-19 -2.708647068e-19)
       0.0041925	1.013215466e+05	(2.810860165e-20 -2.265723648e-19 -3.151570488e-19)
        0.004195	1.013215366e+05	(-5.334245995e-20 -2.717164826e-19 1.362841292e-19)
       0.0041975	1.013215266e+05	(2.629857806e-20 -6.562932597e-19 7.768195365e-19)
          0.0042	1.013215167e+05	(2.715035387e-20 -2.955662052e-19 1.890942293e-19)
       0.0042025	1.013215067e+05	(4.365351014e-20 -4.292950070e-19 3.986310779e-19)
        0.004205	1.013214968e+05	(-1.159479818e-19 1.175450614e-19 -3.713742521e-19)
       0.0042075	1.013214868e+05	(-1.969731555e-20 3.585976150e-19 -1.277663711e-19)
         0.00421	1.013214769e+05	(-1.166932856e-19 -1.048961907e-18 8.108905688e-19)
       0.0042125	1.013214670e+05	(-8.858468399e-20 -4.953076321e-19 2.402007777e-19)
        0.004215	1.013214570e+05	(-6.878089646e-20 2.640505003e-20 -2.623469487e-19)
       0.0042175	1.013214471e+05	(-1.393718165e-19 -3.117499456e-19 -5.451365168e-20)
         0.00422	1.013214372e+05	(-1.820670789e-20 3.918168715e-19 -4.173701457e-19)
       0.0042225	1.013214273e+05	(4.322762223e-20 -1.043425364e-19 -5.792075491e-20)
        0.004225	1.013214174e+05	(-1.326640820e-19 -4.143889304e-19 3.645600456e-19)
       0.0042275	1.013214075e+05	(2.037873620e-19 4.769944522e-20 -1.362841292e-19)
         0.00423	1.013213976e+05	(8.464522088e-20 5.229903458e-19 -2.555327423e-20)
       0.0042325	1.013213877e+05	(1.333029139e-19 1.805764712e-19 -2.248688132e-19)
        0.004235	1.013213778e+05	(-1.663092264e-19 -7.721347695e-19 8.432580495e-19)
       0.0042375	1.013213679e+05	(6.803559263e-20 3.470986416e-19 4.889193135e-19)
         0.00424	1.013213580e+05	(-2.906684943e-20 -1.098790792e-19 -1.822800228e-19)
       0.0042425	1.013213481e+05	(-3.982051900e-20 -2.764012496e-19 3.747813553e-20)
        0.004245	1.013213383e+05	(6.686440089e-20 1.277663711e-19 1.328770260e-19)
       0.0042475	1.013213284e+05	(1.084949435e-19 -1.575785244e-19 -9.369533883e-19)
         0.00425	1.013213185e+05	(-7.442391119e-20 1.971860994e-19 2.197581583e-19)
       0.0042525	1.013213086e+05	(1.854741821e-19 7.108069114e-19 -2.725682584e-19)
        0.004255	1.013212988e+05	(4.173701457e-20 -5.234162337e-19 -4.429234199e-20)
       0.0042575	1.013212889e+05	(1.430983357e-19 -2.623469487e-19 2.930108778e-19)
         0.00426	1.013212791e+05	(-1.229751322e-19 -1.797246954e-19 -4.292950070e-19)
       0.0042625	1.013212692e+05	(5.589778737e-20 2.108145124e-19 -5.281010007e-19)
        0.004265	1.013212594e+05	(3.790402344e-20 -4.028899570e-19 5.723933427e-19)
       0.0042675	1.013212495e+05	(-1.301087546e-19 -3.321925649e-20 4.718837974e-19)
         0.00427	1.013212397e+05	(-1.786599756e-19 -4.258879038e-22 1.345805776e-19)
       0.0042725	1.013212299e+05	(6.654498497e-20 2.504220874e-19 4.565518328e-19)
        0.004275	1.013212200e+05	(3.822343936e-20 -2.001673148e-20 -1.703551615e-20)
       0.0042775	1.013212102e+05	(-9.401475476e-20 -2.427561052e-20 1.362841292e-20)
         0.00428	1.013212004e+05	(4.067229481e-20 -8.419803858e-19 8.875503915e-19)
       0.0042825	1.013211906e+05	(-1.213780526e-19 -2.844931197e-19 6.303140976e-19)
        0.004285	1.013211808e+05	(-7.559510292e-21 2.333865713e-19 -5.195832426e-19)
       0.0042875	1.013211710e+05	(1.799376393e-20 4.923264168e-19 -1.516160937e-19)
         0.00429	1.013211612e+05	(-8.837174003e-21 -3.206935915e-19 1.788729196e-19)
       0.0042925	1.013211514e+05	(-7.580804687e-20 8.700889874e-19 -5.638755846e-19)
        0.004295	1.013211416e+05	(-7.346566340e-20 -3.104722819e-19 2.623469487e-19)
       0.0042975	1.013211318e+05	(-3.790402344e-20 2.040003059e-19 -1.533196454e-19)
          0.0043	1.013211220e+05	(4.429234199e-20 -1.405430082e-19 7.665982268e-19)
       0.0043025	1.013211122e+05	(8.400638902e-20 5.847440919e-19 3.407103230e-21)
        0.004305	1.013211025e+05	(1.571526365e-19 1.201003889e-19 2.453114326e-19)
       0.0043075	1.013210927e+05	(-2.022967543e-21 -1.413947841e-19 -5.689862394e-19)
         0.00431	1.013210829e+05	(-1.852612381e-20 3.683930368e-19 8.347402914e-20)
       0.0043125	1.013210732e+05	(-4.386645409e-20 6.643851299e-20 2.879002230e-19)
        0.004315	1.013210634e+05	(-1.831317986e-20 -2.248688132e-19 2.504220874e-19)
       0.0043175	1.013210537e+05	(9.433417069e-20 -4.199254731e-19 8.517758076e-21)
         0.00432	1.013210439e+05	(-1.030648727e-19 1.239333800e-19 6.286105460e-19)
       0.0043225	1.013210342e+05	(7.665982268e-20 2.461632084e-19 -1.379876808e-19)
        0.004325	1.013210244e+05	(1.303216986e-19 -1.903718930e-19 -4.429234199e-20)
       0.0043275	1.013210147e+05	(3.779755146e-20 1.222298284e-19 3.117499456e-19)
         0.00433	1.013210050e+05	(-6.952620029e-20 -5.493953959e-20 -3.407103230e-21)
       0.0043325	1.013209952e+05	(-9.018176362e-20 4.429234199e-20 1.465054389e-19)
