# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039747e-01
#           Time	areaAverage(p)	areaAverage(U)
         0.02186	1.013314256e+05	(-9.901893763e-20 2.478667600e-19 7.461556074e-19)
       0.0218625	1.013314192e+05	(-1.488478224e-19 5.885770830e-19 -1.233371369e-18)
        0.021865	1.013314127e+05	(-3.196288718e-19 -2.035744180e-19 4.667731425e-19)
       0.0218675	1.013314062e+05	(-4.471822990e-20 2.010190906e-19 -8.994752528e-19)
         0.02187	1.013313998e+05	(1.343676336e-19 -5.536542749e-19 3.134534972e-19)
       0.0218725	1.013313933e+05	(-3.556163997e-20 -1.524678696e-19 -9.199178722e-19)
        0.021875	1.013313867e+05	(8.006692591e-20 4.650695909e-19 -1.703551615e-19)
       0.0218775	1.013313802e+05	(-2.404137217e-19 8.253707575e-19 -5.519507233e-19)
         0.02188	1.013313737e+05	(-1.068978638e-19 4.531447296e-19 -1.396912324e-19)
       0.0218825	1.013313671e+05	(7.112327993e-20 1.051091347e-18 -1.642223757e-18)
        0.021885	1.013313605e+05	(3.364514440e-20 2.759753616e-19 5.451365168e-20)
       0.0218875	1.013313539e+05	(-4.659213667e-19 -8.986234770e-19 2.119218209e-18)
         0.02189	1.013313473e+05	(2.165639991e-19 1.601338518e-19 7.188987816e-19)
       0.0218925	1.013313407e+05	(-2.491444237e-20 1.075792845e-18 -9.199178722e-20)
        0.021895	1.013313341e+05	(5.643014725e-20 -6.899384041e-20 5.110654845e-19)
       0.0218975	1.013313274e+05	(-2.150733914e-20 -4.037417328e-19 1.264035298e-18)
          0.0219	1.013313207e+05	(2.955662052e-19 1.107308550e-19 -1.022130969e-20)
       0.0219025	1.013313141e+05	(2.572362939e-19 7.069739203e-20 -6.882348525e-19)
        0.021905	1.013313074e+05	(-3.703095323e-19 2.981215326e-19 2.521256390e-19)
       0.0219075	1.013313006e+05	(3.021674677e-19 4.514411780e-19 -1.192486131e-19)
         0.02191	1.013312939e+05	(-8.645524447e-20 -6.686440089e-19 -7.529698139e-19)
       0.0219125	1.013312872e+05	(2.310441878e-19 5.664309120e-19 -4.769944522e-19)
        0.021915	1.013312804e+05	(-4.982888474e-20 -9.326945093e-19 1.161822202e-18)
       0.0219175	1.013312736e+05	(1.807894152e-19 -1.246148006e-18 1.155007995e-18)
         0.02192	1.013312669e+05	(-3.835120574e-19 3.679671489e-19 -2.214617100e-19)
       0.0219225	1.013312600e+05	(2.953532613e-19 -6.558673718e-20 -4.224808005e-19)
        0.021925	1.013312532e+05	(-3.754201872e-19 -1.703551615e-20 4.224808005e-19)
       0.0219275	1.013312464e+05	(3.011027480e-19 -3.390067714e-19 1.117529860e-18)
         0.02193	1.013312396e+05	(-8.049281381e-20 -2.248688132e-19 -2.419043293e-19)
       0.0219325	1.013312327e+05	(-3.726519158e-19 -7.061221445e-19 5.655791362e-19)
        0.021935	1.013312258e+05	(1.413947841e-19 -9.642102142e-19 -4.190736973e-19)
       0.0219375	1.013312189e+05	(2.683093794e-19 -5.451365168e-20 3.407103230e-19)
         0.02194	1.013312120e+05	(1.639668430e-20 6.183892363e-19 -6.882348525e-19)
       0.0219425	1.013312051e+05	(1.132861824e-19 -1.104753222e-18 1.001688350e-18)
        0.021945	1.013311982e+05	(-6.814206460e-21 3.202677036e-19 3.134534972e-19)
       0.0219475	1.013311912e+05	(-1.145638461e-19 -7.240094364e-20 -1.226557163e-19)
         0.02195	1.013311843e+05	(8.411286100e-20 -1.805764712e-19 2.453114326e-19)
       0.0219525	1.013311773e+05	(1.729104889e-19 -1.337288018e-18 2.211209996e-18)
        0.021955	1.013311703e+05	(-4.369609893e-19 -3.926686473e-19 -6.848277493e-19)
       0.0219575	1.013311633e+05	(-5.353410950e-19 1.098790792e-19 -2.861966713e-19)
         0.02196	1.013311562e+05	(-2.576621818e-20 2.214617100e-20 -3.952239747e-19)
       0.0219625	1.013311492e+05	(1.782340877e-19 3.321925649e-20 -5.383223104e-19)
        0.021965	1.013311422e+05	(-2.725682584e-19 -4.565518328e-19 1.873906777e-19)
       0.0219675	1.013311351e+05	(1.959084357e-20 -1.669480583e-18 1.028945176e-18)
         0.02197	1.013311280e+05	(5.834664282e-20 -5.195832426e-19 -1.873906777e-19)
       0.0219725	1.013311209e+05	(7.495627106e-20 -8.108905688e-19 7.154916783e-20)
        0.021975	1.013311138e+05	(-2.506350314e-19 -4.165183699e-19 1.066423311e-18)
       0.0219775	1.013311067e+05	(1.267016514e-19 1.226557163e-19 -4.735873490e-19)
         0.02198	1.013310995e+05	(-3.130276093e-19 -1.164377529e-18 -2.555327423e-19)
       0.0219825	1.013310924e+05	(1.533196454e-20 -8.108905688e-19 1.039166485e-18)
        0.021985	1.013310852e+05	(-9.199178722e-20 -1.277663711e-19 3.884097682e-19)
       0.0219875	1.013310780e+05	(2.987603645e-19 -1.456536631e-19 1.567267486e-19)
         0.02199	1.013310708e+05	(-3.982051900e-20 8.960681495e-19 4.054452844e-19)
       0.0219925	1.013310636e+05	(-3.658377093e-19 -3.398585472e-19 4.531447296e-19)
        0.021995	1.013310563e+05	(3.473115855e-19 7.291200913e-19 4.429234199e-19)
       0.0219975	1.013310491e+05	(-2.235911495e-20 3.577458392e-19 9.539889045e-20)
           0.022	1.013310418e+05	(-1.746140405e-20 4.531447296e-19 -8.619971172e-19)
       0.0220025	1.013310346e+05	(1.863259579e-19 -4.131112667e-19 1.485497008e-18)
        0.022005	1.013310273e+05	(-4.748650127e-20 3.935204231e-19 3.918168715e-19)
       0.0220075	1.013310199e+05	(3.939463110e-20 1.516160937e-18 -1.137972479e-18)
         0.02201	1.013310126e+05	(-2.542550786e-19 7.436002800e-19 -7.972621559e-19)
       0.0220125	1.013310053e+05	(1.469313268e-20 7.989657075e-19 6.814206460e-20)
        0.022015	1.013309979e+05	(8.666818842e-20 3.986310779e-19 3.338961166e-19)
       0.0220175	1.013309906e+05	(-1.950566599e-19 -3.943721989e-19 6.234998911e-19)
         0.02202	1.013309832e+05	(6.132785814e-20 -1.022982745e-18 1.308327640e-18)
       0.0220225	1.013309758e+05	(-2.359418987e-19 -1.771693680e-19 -9.744315238e-19)
        0.022025	1.013309684e+05	(-2.295535801e-19 1.068126863e-18 -5.962430653e-19)
       0.0220275	1.013309609e+05	(-1.948437160e-19 -7.623393478e-19 2.657540520e-19)
         0.02203	1.013309535e+05	(3.662635972e-20 -1.328770260e-19 1.294699227e-18)
       0.0220325	1.013309460e+05	(-8.113164567e-20 -3.798920102e-19 6.098714782e-19)
        0.022035	1.013309385e+05	(-3.468856976e-19 -5.476918443e-19 -6.814206460e-20)
       0.0220375	1.013309311e+05	(-4.897710893e-20 -1.643927309e-19 5.758004459e-19)
         0.02204	1.013309236e+05	(2.323218515e-19 1.096235464e-18 -2.303201784e-18)
       0.0220425	1.013309160e+05	(-4.471822990e-21 -1.403726531e-18 5.723933427e-19)
        0.022045	1.013309085e+05	(3.683930368e-19 -3.194159278e-19 1.601338518e-18)
       0.0220475	1.013309010e+05	(8.432580495e-20 -4.446269715e-19 8.415544979e-19)
         0.02205	1.013308934e+05	(-3.896874320e-20 2.589398455e-19 1.703551615e-20)
       0.0220525	1.013308859e+05	(-3.436915383e-19 9.028823560e-19 -6.848277493e-19)
        0.022055	1.013308783e+05	(-2.082591849e-19 3.611529424e-19 -3.747813553e-19)
       0.0220575	1.013308707e+05	(3.170735444e-19 7.921515010e-20 3.066392907e-20)
         0.02206	1.013308631e+05	(-2.974827008e-19 5.962430653e-19 -1.907977809e-19)
       0.0220625	1.013308554e+05	(-1.435242236e-19 -1.064719759e-19 -1.976119874e-19)
        0.022065	1.013308478e+05	(-2.065556333e-20 -5.902806346e-19 -1.499125421e-19)
       0.0220675	1.013308401e+05	(1.337288018e-19 -3.066392907e-20 8.858468399e-20)
         0.02207	1.013308325e+05	(-3.236748069e-20 -9.275838544e-19 -5.826146524e-19)
       0.0220725	1.013308248e+05	(3.040839633e-19 3.756331311e-19 -3.884097682e-19)
        0.022075	1.013308171e+05	(-3.515704646e-19 -1.252110437e-19 1.080051724e-18)
       0.0220775	1.013308094e+05	(-3.213324234e-19 5.323598797e-19 -8.074834656e-19)
         0.02208	1.013308017e+05	(-1.810023591e-19 3.688189247e-19 -4.769944522e-20)
       0.0220825	1.013307939e+05	(1.188227252e-19 5.536542749e-20 -1.137972479e-18)
        0.022085	1.013307862e+05	(-1.980378753e-19 3.722260279e-19 -6.030572717e-19)
       0.0220875	1.013307784e+05	(3.400714912e-19 -3.611529424e-19 -9.199178722e-20)
         0.02209	1.013307706e+05	(-2.470149842e-20 5.953912895e-19 -1.771693680e-19)
       0.0220925	1.013307628e+05	(1.260628195e-19 8.253707575e-19 -5.349152071e-19)
        0.022095	1.013307550e+05	(1.109437989e-19 -5.374705346e-19 1.499125421e-19)
       0.0220975	1.013307472e+05	(-3.385808835e-19 -1.413947841e-19 1.396912324e-19)
          0.0221	1.013307394e+05	(2.001673148e-20 -6.976043864e-19 2.930108778e-19)
       0.0221025	1.013307315e+05	(2.255076451e-19 -1.265738850e-18 1.086865930e-18)
        0.022105	1.013307236e+05	(1.554490849e-20 7.580804687e-20 -3.952239747e-19)
       0.0221075	1.013307158e+05	(-4.067229481e-20 -6.967526106e-19 -1.533196454e-19)
         0.02211	1.013307079e+05	(1.411818401e-19 -7.572286929e-19 1.137972479e-18)
       0.0221125	1.013307000e+05	(-3.449692021e-20 2.666058278e-19 -3.100463940e-19)
        0.022115	1.013306921e+05	(1.720587131e-19 -5.885770830e-19 -6.814206460e-19)
       0.0221175	1.013306842e+05	(-1.092402473e-19 -1.320252502e-19 4.122594909e-19)
         0.02212	1.013306762e+05	(-3.258042464e-19 -5.451365168e-20 1.226557163e-19)
       0.0221225	1.013306683e+05	(-1.377747369e-19 -7.921515010e-20 2.316830197e-19)
        0.022125	1.013306603e+05	(1.916495567e-21 -7.154916783e-19 -6.814206460e-20)
       0.0221275	1.013306523e+05	(2.419043293e-19 -4.752909006e-19 -3.407103230e-21)
         0.02213	1.013306444e+05	(-4.429234199e-20 -3.832991134e-20 2.896037746e-19)
       0.0221325	1.013306364e+05	(-3.181382641e-19 1.292995676e-18 -1.597931415e-18)
        0.022135	1.013306283e+05	(1.252110437e-19 2.981215326e-20 7.223058848e-19)
       0.0221375	1.013306203e+05	(-4.418587002e-19 1.448018873e-19 -5.587649298e-19)
         0.02214	1.013306123e+05	(3.965016384e-19 -4.522929538e-19 7.870408462e-19)
       0.0221425	1.013306042e+05	(-7.154916783e-20 -3.126017214e-19 5.451365168e-19)
        0.022145	1.013305962e+05	(3.428397625e-20 -1.626891792e-18 1.270849505e-18)
       0.0221475	1.013305881e+05	(3.155829367e-19 2.470149842e-19 3.645600456e-19)
         0.02215	1.013305800e+05	(-2.154992793e-19 3.040839633e-19 4.497376264e-19)
       0.0221525	1.013305719e+05	(-4.054452844e-19 -3.918168715e-20 -2.555327423e-19)
        0.022155	1.013305638e+05	(3.128146653e-19 -1.584303002e-19 3.407103230e-20)
       0.0221575	1.013305556e+05	(-4.175830897e-19 4.105559392e-19 -2.555327423e-19)
         0.02216	1.013305475e+05	(1.682257220e-19 1.976119874e-19 -1.141379582e-18)
       0.0221625	1.013305393e+05	(4.237584643e-20 -3.023804117e-19 1.039166485e-18)
        0.022165	1.013305312e+05	(2.640505003e-20 1.124344066e-19 -3.407103230e-20)
       0.0221675	1.013305230e+05	(2.974827008e-19 -6.303140976e-20 -7.802266397e-19)
         0.02217	1.013305148e+05	(3.560422876e-19 -1.109863877e-18 4.361092135e-19)
       0.0221725	1.013305066e+05	(5.911324104e-19 -4.616624877e-19 6.473496137e-20)
        0.022175	1.013304983e+05	(4.442010836e-19 4.557000570e-19 -3.304890133e-19)
       0.0221775	1.013304901e+05	(-2.868355032e-19 -9.156589931e-19 1.942048841e-19)
         0.02218	1.013304818e+05	(3.909650957e-19 -2.095368487e-19 9.028823560e-19)
       0.0221825	1.013304736e+05	(-4.855122103e-20 -8.466651527e-19 6.132785814e-20)
        0.022185	1.013304653e+05	(-4.258879038e-20 1.754658164e-19 -1.127751169e-18)
       0.0221875	1.013304570e+05	(5.025477265e-20 -1.468461492e-18 7.495627106e-19)
         0.02219	1.013304487e+05	(-5.127690361e-19 -5.919841863e-19 2.010190906e-19)
       0.0221925	1.013304403e+05	(-1.731234329e-19 -4.105559392e-19 -6.814206460e-20)
        0.022195	1.013304320e+05	(-2.355160108e-19 -1.134565376e-18 5.792075491e-19)
       0.0221975	1.013304236e+05	(-2.642634443e-19 2.725682584e-19 1.976119874e-19)
          0.0222	1.013304153e+05	(1.980378753e-20 4.838086587e-19 -2.657540520e-19)
       0.0222025	1.013304069e+05	(2.491444237e-19 2.734200342e-19 -1.158415098e-19)
        0.022205	1.013303985e+05	(3.057875149e-19 1.824503780e-18 -1.451425976e-18)
       0.0222075	1.013303901e+05	(-6.090197024e-20 -6.780135428e-19 9.028823560e-19)
         0.02221	1.013303816e+05	(3.598752787e-19 -1.886683414e-18 1.253813989e-18)
       0.0222125	1.013303732e+05	(9.880599368e-20 9.548406803e-19 -1.829614435e-18)
        0.022215	1.013303647e+05	(3.545516799e-19 -4.880675377e-19 1.635409551e-19)
       0.0222175	1.013303563e+05	(-3.400714912e-19 2.546809665e-19 -3.679671489e-19)
         0.02222	1.013303478e+05	(4.759297325e-19 -1.976119874e-19 1.533196454e-19)
       0.0222225	1.013303393e+05	(8.389991704e-20 -9.965776948e-19 7.495627106e-19)
        0.022225	1.013303308e+05	(-2.800212967e-19 -5.110654845e-19 -2.384972261e-20)
       0.0222275	1.013303222e+05	(-5.195832426e-20 -3.441174263e-19 -2.896037746e-19)
         0.02223	1.013303137e+05	(-2.710776508e-19 5.919841863e-19 -1.151600892e-18)
       0.0222325	1.013303051e+05	(-1.088143594e-19 4.940299684e-19 -1.805764712e-19)
        0.022235	1.013302966e+05	(-2.872613911e-19 -6.064643750e-19 -1.703551615e-20)
       0.0222375	1.013302880e+05	(-1.563008607e-19 -2.223134858e-19 5.792075491e-20)
         0.02224	1.013302794e+05	(-1.107308550e-20 -6.260552186e-19 -8.313331882e-19)
       0.0222425	1.013302707e+05	(1.335158578e-19 1.890090517e-18 -6.677922331e-19)
        0.022245	1.013302621e+05	(-7.687276663e-20 -1.023834521e-18 1.056202001e-18)
       0.0222475	1.013302535e+05	(1.611985716e-19 -2.930108778e-19 5.792075491e-19)
         0.02225	1.013302448e+05	(-3.213324234e-19 -2.640505003e-19 7.938550526e-19)
       0.0222525	1.013302361e+05	(-9.603772230e-20 -6.771617670e-19 1.499125421e-19)
        0.022255	1.013302275e+05	(-1.929272204e-19 2.078332970e-19 -4.667731425e-19)
       0.0222575	1.013302188e+05	(4.005475735e-19 -4.224808005e-19 9.914670400e-19)
         0.02226	1.013302101e+05	(-5.153243636e-20 5.110654845e-20 3.338961166e-19)
       0.0222625	1.013302013e+05	(5.359799269e-19 4.258879038e-19 -4.804015555e-19)
        0.022265	1.013301926e+05	(2.981215326e-19 -7.436002800e-19 -7.154916783e-20)
       0.0222675	1.013301839e+05	(-2.448855447e-19 4.216290247e-19 -3.066392907e-19)
         0.02227	1.013301751e+05	(-2.587269015e-19 -2.478667600e-19 7.904479494e-19)
       0.0222725	1.013301663e+05	(6.622556904e-20 -4.846604345e-19 4.292950070e-19)
        0.022275	1.013301576e+05	(-1.937789962e-20 2.887519988e-19 -8.449616011e-19)
       0.0222775	1.013301488e+05	(2.855578395e-19 -1.957380806e-18 1.434390460e-18)
         0.02228	1.013301399e+05	(1.448018873e-19 6.729028880e-20 4.838086587e-19)
       0.0222825	1.013301311e+05	(6.884477965e-19 3.952239747e-19 -2.248688132e-19)
        0.022285	1.013301223e+05	(-1.573655804e-19 5.425811894e-19 -1.396912324e-19)
       0.0222875	1.013301134e+05	(3.790402344e-19 8.091870172e-20 -6.064643750e-19)
         0.02229	1.013301046e+05	(-3.718001400e-19 1.942048841e-19 3.304890133e-19)
       0.0222925	1.013300957e+05	(-1.364970732e-19 -3.705224763e-19 2.146475035e-19)
        0.022295	1.013300868e+05	(1.765305361e-19 6.967526106e-19 -8.722184269e-19)
       0.0222975	1.013300779e+05	(1.105179110e-19 -1.243592679e-19 5.008441748e-19)
          0.0223	1.013300690e+05	(7.878926220e-20 -7.350825219e-19 3.168606004e-19)
       0.0223025	1.013300601e+05	(3.916039275e-19 2.972697568e-19 -3.032321875e-19)
        0.022305	1.013300512e+05	(2.891778867e-19 6.558673718e-19 -8.688113237e-19)
       0.0223075	1.013300422e+05	(-3.134534972e-19 3.858544408e-19 -1.120936963e-18)
         0.02231	1.013300333e+05	(2.534033027e-19 4.931781926e-19 -1.022130969e-20)
       0.0223125	1.013300243e+05	(-4.103429953e-19 5.008441748e-19 -1.465054389e-19)
        0.022315	1.013300153e+05	(6.409612952e-20 8.313331882e-19 -3.645600456e-19)
       0.0223175	1.013300063e+05	(1.680127780e-19 9.020305802e-19 -1.839835744e-19)
         0.02232	1.013299973e+05	(3.087687302e-19 -6.158339089e-19 1.516160937e-18)
       0.0223225	1.013299883e+05	(-5.142596438e-19 -3.057875149e-19 2.555327423e-19)
        0.022325	1.013299793e+05	(-2.340254031e-19 1.677998341e-19 6.473496137e-20)
       0.0223275	1.013299702e+05	(3.498669130e-19 -5.161761394e-19 7.325271945e-19)
         0.02233	1.013299611e+05	(-2.246558692e-19 -1.286181469e-19 -4.735873490e-19)
       0.0223325	1.013299521e+05	(-8.113164567e-20 -8.730702027e-19 6.643851299e-19)
        0.022335	1.013299430e+05	(1.788729196e-19 -9.361016125e-19 1.499125421e-19)
       0.0223375	1.013299339e+05	(-3.132405532e-19 9.199178722e-20 -4.395163167e-19)
         0.02234	1.013299248e+05	(4.026770130e-19 -3.867062166e-19 6.132785814e-20)
       0.0223425	1.013299156e+05	(5.019088946e-19 8.040763623e-19 -2.964179810e-19)
        0.022345	1.013299065e+05	(-3.162217686e-19 -4.292950070e-19 -2.214617100e-19)
       0.0223475	1.013298974e+05	(-1.183968373e-19 -2.717164826e-19 -4.633660393e-19)
         0.02235	1.013298882e+05	(1.931401644e-19 4.735873490e-19 -9.165107689e-19)
       0.0223525	1.013298790e+05	(-2.129439519e-19 3.926686473e-19 -6.132785814e-20)
        0.022355	1.013298698e+05	(1.141379582e-19 4.633660393e-19 -4.395163167e-19)
       0.0223575	1.013298606e+05	(-3.807437860e-19 7.137881267e-19 -9.948741432e-19)
         0.02236	1.013298514e+05	(1.663092264e-19 6.217963395e-20 3.952239747e-19)
       0.0223625	1.013298422e+05	(1.471442708e-19 -1.091124809e-18 9.744315238e-19)
        0.022365	1.013298330e+05	(2.485055919e-19 4.182219215e-19 -1.080051724e-18)
       0.0223675	1.013298237e+05	(1.486348784e-19 -1.695033857e-19 -3.509316327e-19)
         0.02237	1.013298144e+05	(1.467183829e-19 -4.241843522e-19 6.303140976e-19)
       0.0223725	1.013298052e+05	(1.045554804e-19 3.901133199e-19 -1.076644621e-18)
        0.022375	1.013297959e+05	(-1.090273034e-19 1.507643179e-19 -2.214617100e-19)
       0.0223775	1.013297866e+05	(-2.318959636e-19 -2.555327423e-21 -9.062894592e-19)
         0.02238	1.013297772e+05	(-8.155753357e-20 -1.269145953e-19 -1.356027086e-18)
       0.0223825	1.013297679e+05	(2.193322704e-20 6.277587702e-19 -4.190736973e-19)
        0.022385	1.013297586e+05	(-3.826602815e-19 -5.298045523e-19 4.190736973e-19)
       0.0223875	1.013297492e+05	(2.159251672e-19 -7.095292477e-19 9.948741432e-19)
         0.02239	1.013297398e+05	(-2.299794680e-20 3.270819101e-19 6.166856847e-19)
       0.0223925	1.013297304e+05	(4.045935086e-21 2.419043293e-19 -2.589398455e-19)
        0.022395	1.013297210e+05	(6.963267227e-20 -1.006799005e-18 3.032321875e-19)
       0.0223975	1.013297116e+05	(6.643851299e-20 6.856795251e-19 -1.005095453e-18)
          0.0224	1.013297022e+05	(-2.086850729e-20 -1.696737409e-18 -5.792075491e-20)
       0.0224025	1.013296928e+05	(-7.964103801e-20 2.086850729e-19 -5.008441748e-19)
        0.022405	1.013296833e+05	(2.419043293e-19 5.229903458e-19 -7.120845751e-19)
       0.0224075	1.013296739e+05	(5.340634313e-19 4.080006118e-19 -1.022130969e-19)
         0.02241	1.013296644e+05	(-4.608107119e-19 3.330443408e-19 4.088523876e-20)
       0.0224125	1.013296549e+05	(-5.395999741e-19 3.049357391e-19 -6.950490590e-19)
        0.022415	1.013296454e+05	(4.791238917e-19 5.672826878e-19 -1.533196454e-19)
       0.0224175	1.013296359e+05	(2.129439519e-21 -1.473572147e-19 5.315081039e-19)
         0.02242	1.013296264e+05	(-2.744847540e-19 -7.316754187e-19 4.190736973e-19)
       0.0224225	1.013296168e+05	(-5.046771660e-20 7.453038316e-19 -7.427485042e-19)
        0.022425	1.013296073e+05	(-1.450148312e-19 -4.352574377e-19 -1.703551615e-19)
       0.0224275	1.013295977e+05	(-2.991862524e-19 -7.231576606e-19 9.437675948e-19)
         0.02243	1.013295881e+05	(1.501254861e-19 4.608107119e-19 -1.022130969e-19)
       0.0224325	1.013295785e+05	(4.957335200e-19 -1.533196454e-20 2.998250843e-19)
        0.022435	1.013295689e+05	(-1.064719759e-19 7.359342977e-19 -5.110654845e-20)
       0.0224375	1.013295593e+05	(3.194159278e-19 -1.899460051e-19 -5.110654845e-20)
         0.02244	1.013295497e+05	(2.485055919e-19 4.855122103e-19 2.725682584e-20)
       0.0224425	1.013295401e+05	(-4.322762223e-20 3.798920102e-19 5.587649298e-19)
        0.022445	1.013295304e+05	(-2.252947011e-19 -3.918168715e-20 9.505818012e-19)
       0.0224475	1.013295207e+05	(1.175450614e-19 -1.060460880e-18 1.311734744e-18)
         0.02245	1.013295111e+05	(3.462468658e-19 2.189063825e-19 -1.976119874e-19)
       0.0224525	1.013295014e+05	(1.358582413e-19 7.035668170e-19 -2.861966713e-19)
        0.022455	1.013294917e+05	(1.320252502e-20 1.529789350e-18 -1.253813989e-18)
       0.0224575	1.013294820e+05	(1.241463240e-19 4.897710893e-19 5.792075491e-20)
         0.02246	1.013294723e+05	(3.771237388e-19 -1.635409551e-19 5.485436201e-19)
       0.0224625	1.013294625e+05	(2.167769430e-19 7.231576606e-19 -4.701802458e-19)
        0.022465	1.013294528e+05	(1.646056748e-19 1.162673977e-18 2.827895681e-19)
       0.0224675	1.013294430e+05	(-1.856871260e-19 6.132785814e-19 -2.248688132e-19)
         0.02247	1.013294333e+05	(1.117955747e-19 -2.120921761e-19 3.781884586e-19)
       0.0224725	1.013294235e+05	(-1.703551615e-20 1.054498450e-18 -4.838086587e-19)
        0.022475	1.013294137e+05	(5.366187588e-20 1.805764712e-19 3.747813553e-19)
       0.0224775	1.013294039e+05	(1.220168844e-19 -1.422465599e-19 -3.407103230e-19)
         0.02248	1.013293941e+05	(-2.872613911e-19 2.410525535e-19 -6.200927879e-19)
       0.0224825	1.013293843e+05	(-3.720130839e-19 1.695033857e-19 4.872157619e-19)
        0.022485	1.013293744e+05	(1.203133328e-19 3.091946181e-19 1.465054389e-19)
       0.0224875	1.013293646e+05	(1.582173563e-19 -6.831241977e-19 8.177047753e-20)
         0.02249	1.013293547e+05	(-4.578294966e-20 -5.366187588e-19 3.781884586e-19)
       0.0224925	1.013293449e+05	(1.624762353e-19 3.296372375e-19 -1.097087240e-18)
        0.022495	1.013293350e+05	(-4.173701457e-20 -1.725697786e-18 5.042512781e-19)
       0.0224975	1.013293251e+05	(2.216746539e-19 3.466727537e-19 -9.335462851e-19)
          0.0225	1.013293152e+05	(3.315537331e-19 -3.977793021e-19 -4.701802458e-19)
       0.0225025	1.013293053e+05	(-2.704388189e-19 7.827819671e-19 -1.989748286e-18)
        0.022505	1.013292954e+05	(-4.399422046e-19 -1.533196454e-19 -6.575709234e-19)
       0.0225075	1.013292855e+05	(3.524222404e-19 -6.234998911e-19 7.734124333e-19)
         0.02251	1.013292755e+05	(-9.965776948e-20 1.430983357e-19 -8.619971172e-19)
       0.0225125	1.013292656e+05	(-1.899460051e-19 1.043425364e-18 -6.200927879e-19)
        0.022515	1.013292556e+05	(2.649022761e-19 8.568864624e-19 -1.993155390e-18)
       0.0225175	1.013292457e+05	(7.729865454e-20 -3.994828537e-19 1.465054389e-19)
         0.02252	1.013292357e+05	(6.878089646e-20 1.624336465e-18 -6.269069944e-19)
       0.0225225	1.013292257e+05	(1.660962825e-20 5.953912895e-19 -2.221431306e-18)
        0.022525	1.013292157e+05	(8.283519728e-20 3.807437860e-19 -5.519507233e-19)
       0.0225275	1.013292058e+05	(-2.142216156e-19 -4.940299684e-20 -6.711993364e-19)
         0.02253	1.013291958e+05	(-1.541714212e-19 1.134565376e-18 -1.390098118e-18)
       0.0225325	1.013291858e+05	(5.749486701e-20 1.822800228e-19 7.257129880e-19)
        0.022535	1.013291757e+05	(-5.344893192e-20 3.449692021e-19 -1.533196454e-19)
       0.0225375	1.013291657e+05	(2.521256390e-19 -4.395163167e-19 1.918199119e-18)
         0.02254	1.013291557e+05	(2.715035387e-19 -5.996501685e-19 5.281010007e-19)
       0.0225425	1.013291457e+05	(-2.704388189e-20 1.090273034e-19 2.725682584e-20)
        0.022545	1.013291356e+05	(-1.054072562e-19 -1.584303002e-19 -3.952239747e-19)
       0.0225475	1.013291256e+05	(-4.173701457e-20 1.286181469e-19 -9.131036657e-19)
         0.02255	1.013291155e+05	(-2.146475035e-19 -3.875579924e-19 7.495627106e-20)
       0.0225525	1.013291055e+05	(-4.588942163e-19 -1.064719759e-19 -5.417294136e-19)
        0.022555	1.013290954e+05	(3.077040105e-19 4.335538860e-19 -3.100463940e-19)
       0.0225575	1.013290853e+05	(-7.005856017e-20 4.982888474e-19 -1.809171815e-18)
         0.02256	1.013290753e+05	(5.664309120e-20 -4.821051071e-19 7.734124333e-19)
       0.0225625	1.013290652e+05	(-4.020381812e-19 8.492204801e-19 -1.100494343e-18)
        0.022565	1.013290551e+05	(-2.063426894e-19 -1.063016208e-18 4.258879038e-19)
       0.0225675	1.013290450e+05	(-4.201384171e-19 -1.430983357e-19 5.076583813e-19)
         0.02257	1.013290349e+05	(5.813369887e-20 8.943645979e-20 -1.284477918e-18)
       0.0225725	1.013290248e+05	(-2.052779696e-19 2.913073262e-19 4.395163167e-19)
        0.022575	1.013290147e+05	(3.798920102e-19 2.870484471e-19 -9.880599368e-20)
       0.0225775	1.013290047e+05	(2.172028309e-19 -3.177123762e-19 -2.930108778e-19)
         0.02258	1.013289946e+05	(-3.047227952e-19 7.231576606e-19 -5.281010007e-19)
       0.0225825	1.013289845e+05	(-1.043425364e-19 -2.129439519e-19 -1.703551615e-19)
        0.022585	1.013289744e+05	(1.320252502e-20 2.913073262e-19 -5.621720330e-19)
       0.0225875	1.013289643e+05	(-4.177960336e-19 3.568940634e-19 -3.407103230e-19)
         0.02259	1.013289542e+05	(-2.981215326e-20 -7.487109348e-19 4.497376264e-19)
       0.0225925	1.013289441e+05	(3.330443408e-19 -3.551905118e-19 -8.279260849e-19)
        0.022595	1.013289340e+05	(4.650695909e-19 5.374705346e-19 -2.316830197e-19)
       0.0225975	1.013289239e+05	(3.370902758e-19 7.665982268e-21 -1.591117209e-18)
          0.0226	1.013289138e+05	(-5.557837144e-20 1.771693680e-19 -1.022130969e-19)
       0.0226025	1.013289037e+05	(2.661799399e-20 4.982888474e-19 -8.347402914e-19)
        0.022605	1.013288936e+05	(-7.729865454e-20 6.669404573e-19 -1.189079027e-18)
       0.0226075	1.013288835e+05	(-6.760970472e-19 -5.877253072e-20 -1.148193789e-18)
         0.02261	1.013288734e+05	(-3.332572847e-19 2.972697568e-19 -5.076583813e-19)
       0.0226125	1.013288633e+05	(3.045098512e-20 -3.091946181e-19 -1.635409551e-19)
