Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.0053775 0.02337053 0.0140517828 0.0100067713 0.00775516796 0.00632690255 0.00329090649 
0.00538 0.0222500281 0.013470761 0.00961400544 0.00745792208 0.0060881818 0.00317071846 
0.0053825 0.0211300854 0.012889418 0.00922027083 0.00716024376 0.00584916244 0.00305036594 
0.005385 0.0200079215 0.0123077342 0.00882602979 0.00686222408 0.0056099146 0.00292982904 
0.0053875 0.0188850596 0.0117250181 0.00843107626 0.00656372898 0.00537040651 0.00280911995 
0.00539 0.0177619611 0.0111420243 0.00803581527 0.00626514747 0.00513056744 0.00268832851 
0.0053925 0.0166398859 0.0105588445 0.00764030985 0.00596654786 0.00489087519 0.0025674724 
0.005395 0.0155181266 0.00997528748 0.00724486798 0.00566813373 0.00465136741 0.00244657337 
0.0053975 0.0143982271 0.00939176476 0.00684932948 0.00536976634 0.00441184779 0.00232561446 
0.0054 0.0132782403 0.00880846504 0.00645362977 0.00507109417 0.00417212752 0.00220459291 
0.0054025 0.0121578409 0.00822478756 0.00605775844 0.00477246472 0.00393221455 0.00208347823 
0.005405 0.0110390503 0.00764055252 0.00566164565 0.00447379092 0.00369215599 0.0019624089 
0.0054075 0.00991999824 0.00705559376 0.00526523654 0.00417473942 0.0034519051 0.00184129075 
0.00541 0.00880004977 0.00647001433 0.0048686656 0.00387539923 0.00321130695 0.0017201401 
0.0054125 0.00767924155 0.00588329157 0.00447171444 0.0035756446 0.00297035127 0.0015990228 
0.005415 0.0065573691 0.00529577278 0.00407432734 0.00327579136 0.00272912924 0.00147792198 
0.0054175 0.0054343344 0.00470761361 0.00367688675 0.00297570162 0.00248769658 0.00135675586 
0.00542 0.00430982009 0.00411927394 0.00327950398 0.00267526153 0.00224609957 0.00123562622 
0.0054225 0.0031849794 0.00353042588 0.00288185639 0.00237453626 0.00200461508 0.00111452784 
0.005425 0.00205990784 0.00294116737 0.00248394628 0.00207354704 0.00176315139 0.000993344414 
0.0054275 0.000934202985 0.00235140749 0.00208570026 0.00177235628 0.00152171888 0.000872019773 
0.00543 -0.000191554807 0.00176128057 0.00168745255 0.00147108776 0.00128044268 0.000750611762 
0.0054325 -0.00131720417 0.00117118436 0.00128894815 0.00116997961 0.00103931886 0.000629181445 
0.005435 -0.00244337927 0.000580777035 0.00088995964 0.000868843867 0.000798114776 0.000507645402 
0.0054375 -0.0035695274 -9.67789062e-06 0.000490577834 0.000567693067 0.000556889504 0.000386056246 
0.00544 -0.00469665509 -0.000600402063 9.07678751e-05 0.000266766748 0.000315674736 0.000264481407 
0.0054425 -0.00582415693 -0.00119143652 -0.000309499505 -3.41711905e-05 7.41953478e-05 0.000142984849 
0.005445 -0.00695265494 -0.00178243033 -0.000709527258 -0.000334920497 -0.000167242985 2.16258027e-05 
0.0054475 -0.00808059199 -0.00237319305 -0.00110923332 -0.00063547364 -0.000408818066 -9.97172155e-05 
0.00545 -0.00920814093 -0.00296382103 -0.00150887644 -0.000936032734 -0.000650438914 -0.000221054268 
0.0054525 -0.0103355276 -0.0035544138 -0.00190823752 -0.0012366896 -0.00089212987 -0.000342359603 
0.005455 -0.0114630753 -0.00414512227 -0.00230730349 -0.00153757807 -0.00113385993 -0.000463769341 
0.0054575 -0.012591963 -0.00473624473 -0.00270596395 -0.00183845072 -0.00137543217 -0.000585065085 
0.00546 -0.0137209017 -0.00532708733 -0.00310438302 -0.00213941422 -0.00161666194 -0.000706408076 
0.0054625 -0.0148494858 -0.00591802268 -0.00350282539 -0.00244051674 -0.00185778797 -0.000827887276 
0.005465 -0.0159784922 -0.00650973594 -0.00390154174 -0.00274192616 -0.00209911964 -0.000949547633 
0.0054675 -0.0171084605 -0.0071024921 -0.00430075585 -0.00304323427 -0.00234049526 -0.00107121895 
0.00547 -0.0182388706 -0.00769574862 -0.00470012138 -0.00334425986 -0.00258196226 -0.00119301459 
0.0054725 -0.0193705557 -0.00828980174 -0.0050999922 -0.00364523503 -0.00282358121 -0.00131477419 
0.005475 -0.0205018691 -0.00888424555 -0.00550003953 -0.00394636309 -0.00306535204 -0.00143667944 
0.0054775 -0.0216336355 -0.00947855751 -0.00590070186 -0.00424776526 -0.00330729885 -0.00155860007 
0.00548 -0.0227661761 -0.0100733743 -0.0063016467 -0.00454932692 -0.00354961312 -0.00168063062 
0.0054825 -0.0238990137 -0.010668437 -0.00670269219 -0.00485133508 -0.0037924349 -0.00180281618 
0.005485 -0.0250335309 -0.0112638855 -0.0071035915 -0.00515352983 -0.00403541769 -0.00192515816 
0.0054875 -0.026169721 -0.0118591306 -0.00750468582 -0.005456171 -0.00427876831 -0.0020477137 
0.00549 -0.0273080669 -0.0124547848 -0.00790620797 -0.00575949361 -0.00452237252 -0.00217045915 
0.0054925 -0.0284464769 -0.0130505577 -0.00830790824 -0.00606316051 -0.00476612005 -0.00229320364 
0.005495 -0.0295870397 -0.0136477555 -0.00871052312 -0.00636730987 -0.00501024948 -0.00241620866 
0.0054975 -0.0307298268 -0.0142461382 -0.00911387727 -0.00667206892 -0.00525471794 -0.00253952115 
0.0055 -0.0318764309 -0.0148462524 -0.00951820711 -0.00697770858 -0.00549991664 -0.00266324669 
0.0055025 -0.0330275152 -0.0154482592 -0.00992353733 -0.00728398141 -0.00574571124 -0.00278712909 
0.005505 -0.0341811317 -0.0160513485 -0.0103300181 -0.00759062444 -0.00599196086 -0.00291119045 
0.0055075 -0.0353376582 -0.0166562211 -0.0107377089 -0.00789777753 -0.00623887619 -0.00303548196 
