Time;Y;Vy;Fy
0.2202641;-9.929488e-07;-7.26279e-05;-0.0003406444
0.2206928;-1.024436e-06;-7.427462e-05;-0.0003156528
0.2211238;-1.056823e-06;-7.600348e-05;-0.0003295467
0.2215572;-1.090135e-06;-7.772767e-05;-0.0003270519
0.221993;-1.12436e-06;-7.934212e-05;-0.0003050376
0.2224313;-1.159516e-06;-8.109598e-05;-0.0003292792
0.222872;-1.195621e-06;-8.274549e-05;-0.0003084411
0.2233127;-1.232376e-06;-8.404365e-05;-0.0002440653
0.223756;-1.270071e-06;-8.602982e-05;-0.0003685311
0.2242019;-1.308815e-06;-8.776163e-05;-0.0003204093
0.2246478;-1.348302e-06;-8.936045e-05;-0.0002964384
0.225091;-1.388315e-06;-9.118478e-05;-0.0003395327
0.2255342;-1.429203e-06;-9.330452e-05;-0.0003936778
0.2259775;-1.470938e-06;-9.50116e-05;-0.0003184925
0.2264181;-1.51318e-06;-9.672778e-05;-0.0003222231
0.2268587;-1.556289e-06;-9.895328e-05;-0.0004160106
0.2272993;-1.600278e-06;-0.0001007189;-0.0003317138
0.2277399;-1.645155e-06;-0.0001029835;-0.0004235918
0.2281805;-1.690966e-06;-0.00010496;-0.0003708766
0.2286239;-1.737965e-06;-0.0001070638;-0.0003920974
0.2290672;-1.785764e-06;-0.0001085746;-0.0002840322
0.2295105;-1.834388e-06;-0.0001107812;-0.0004113025
0.2299511;-1.883549e-06;-0.0001123965;-0.00030542
0.2303917;-1.933566e-06;-0.0001146612;-0.0004249879
0.2308322;-1.984449e-06;-0.0001163319;-0.0003160422
0.23127;-2.035698e-06;-0.0001178061;-0.0002819097
0.2317078;-2.087803e-06;-0.0001202384;-0.0004593314
0.2321455;-2.140781e-06;-0.0001217956;-0.0002977186
0.2325833;-2.194506e-06;-0.0001236544;-0.0003537675
0.2330211;-2.249073e-06;-0.0001256367;-0.0003768358
0.2334588;-2.304466e-06;-0.0001274326;-0.0003426362
0.2338966;-2.360678e-06;-0.0001293775;-0.0003704396
0.2343344;-2.41776e-06;-0.0001314058;-0.0003861238
0.2347722;-2.475739e-06;-0.0001334748;-0.0003939204
0.2352099;-2.534619e-06;-0.0001355229;-0.0003903149
0.2356507;-2.594893e-06;-0.0001379861;-0.0004642889
0.2360914;-2.656075e-06;-0.0001396419;-0.0003162561
0.2365322;-2.718153e-06;-0.0001420472;-0.0004542081
0.2369699;-2.78071e-06;-0.0001437913;-0.0003352617
0.2374076;-2.844247e-06;-0.0001465249;-0.0005185869
0.2378453;-2.908753e-06;-0.0001482183;-0.0003264674
0.238283;-2.974075e-06;-0.0001502524;-0.0003898025
0.2387207;-3.040294e-06;-0.0001523185;-0.0003960137
0.2391584;-3.107374e-06;-0.000154184;-0.0003592131
0.2395961;-3.175301e-06;-0.000156189;-0.0003853331
0.240037;-3.24468e-06;-0.0001585232;-0.0004434004
0.2404779;-3.314883e-06;-0.0001599269;-0.0002728741
0.2409188;-3.385971e-06;-0.000162538;-0.0004949046
0.2413598;-3.458101e-06;-0.0001646534;-0.0004042074
0.241804;-3.531813e-06;-0.0001671959;-0.0004794567
0.2422482;-3.606422e-06;-0.0001686968;-0.0002899601
0.2426925;-3.68194e-06;-0.0001712843;-0.0004883517
0.2431402;-3.759203e-06;-0.0001738588;-0.0004827036
0.2435879;-3.837329e-06;-0.0001751402;-0.0002491974
0.2440356;-3.916348e-06;-0.000177848;-0.0005075321
0.2444798;-3.995643e-06;-0.000179204;-0.0002653777
0.244924;-4.07585e-06;-0.0001819582;-0.0005206285
0.2453717;-4.157749e-06;-0.0001838453;-0.00036017
0.2458195;-4.240268e-06;-0.0001847281;-0.0001789546
0.2462673;-4.323552e-06;-0.0001872629;-0.0004780355
0.2467188;-4.408597e-06;-0.0001894302;-0.0004087088
0.2471703;-4.494301e-06;-0.0001901792;-0.0001547929
0.2476258;-4.581628e-06;-0.0001933128;-0.0005779688
0.2480812;-4.669796e-06;-0.0001938731;-0.000120893
0.2485366;-4.758578e-06;-0.0001960119;-0.0004019318
0.2489921;-4.848239e-06;-0.0001977289;-0.0003273409
0.2494475;-4.938591e-06;-0.0001990513;-0.0002576136
0.2499029;-5.029604e-06;-0.0002006275;-0.0003031542
0.2503583;-5.121388e-06;-0.0002024365;-0.00034497
0.2508138;-5.21408e-06;-0.000204618;-0.0004116013
0.251265;-5.306709e-06;-0.0002059235;-0.0002584444
0.2517163;-5.400235e-06;-0.0002085973;-0.0005043798
0.2521675;-5.494572e-06;-0.0002095138;-0.0001895143
0.2526188;-5.589485e-06;-0.0002111529;-0.0003196
0.25307;-5.68514e-06;-0.0002128;-0.000321472
0.253517;-5.780337e-06;-0.000213185;-9.613735e-05
0.2539639;-5.876145e-06;-0.0002155283;-0.0004513019
0.2544109;-5.97262e-06;-0.000216173;-0.0001440556
0.2548578;-6.069536e-06;-0.0002174995;-0.0002679957
0.2553048;-6.167091e-06;-0.0002190339;-0.0003061183
0.2557517;-6.265282e-06;-0.000220347;-0.0002664856
0.2561942;-6.362847e-06;-0.0002206388;-8.244454e-05
0.2566367;-6.461011e-06;-0.0002230576;-0.0004721102
0.2570792;-6.559756e-06;-0.0002232644;-6.779931e-05
0.2575217;-6.658813e-06;-0.0002244641;-0.0002499357
0.2579641;-6.758415e-06;-0.0002257321;-0.0002628978
0.258402;-6.857258e-06;-0.0002257332;-3.15245e-05
0.2588399;-6.956664e-06;-0.0002283057;-0.0005074728
0.2592778;-7.056654e-06;-0.0002284038;-5.038103e-05
0.2597156;-7.156851e-06;-0.0002292459;-0.0001884212
0.2601488;-7.256069e-06;-0.0002288598;3.899687e-05
0.260582;-7.355609e-06;-0.0002307332;-0.0003837849
0.2610151;-7.455482e-06;-0.0002303952;2.909804e-05
0.2614483;-7.55546e-06;-0.0002312195;-0.0001886322
0.2618766;-7.654483e-06;-0.000231125;-1.714405e-05
0.262305;-7.75393e-06;-0.0002331965;-0.0004269951
0.2627334;-7.853702e-06;-0.0002326415;6.899218e-05
0.2631617;-7.953413e-06;-0.000232913;-8.769606e-05
0.2635851;-8.051899e-06;-0.0002322706;8.599867e-05
0.2640086;-8.150593e-06;-0.0002338972;-0.0003483064
0.264432;-8.249449e-06;-0.0002330313;0.0001278152
