# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous) moment(pressure viscous porous)
0.0001675       	((-9.356426744e-11 8.126789908e-09 1.637272362e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.035560526e-13 8.734679646e-14 8.789496908e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.00017         	((-9.572431736e-11 8.301867638e-09 1.672628969e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.026956298e-13 9.262035583e-14 8.815864705e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001725       	((-9.936229617e-11 8.476717994e-09 1.707917363e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.078165335e-13 9.531264666e-14 9.292566716e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.000175        	((-1.020907803e-10 8.651113603e-09 1.743364919e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.099120794e-13 9.928169398e-14 9.347383978e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001775       	((-1.044782039e-10 8.828692444e-09 1.778471415e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.123268145e-13 9.814371538e-14 9.969802761e-14) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.00018         	((-1.073203748e-10 9.001041690e-09 1.813805284e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.178085407e-13 1.035560526e-13 1.005168171e-13) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001825       	((-1.098214852e-10 9.174527804e-09 1.848866304e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.214306433e-13 1.086075674e-13 1.026054242e-13) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.000185        	((-1.114131010e-10 9.340510587e-09 1.882040124e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.216526879e-13 1.114941472e-13 1.044511699e-13) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.0001875       	((-1.123225957e-10 9.503992260e-09 1.915032044e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.251776460e-13 1.154076834e-13 1.115843529e-13) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
0.00019         	((-1.140278982e-10 9.668383427e-09 1.948251338e-08) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.291050600e-13 1.173505737e-13 1.150884943e-13) (0.000000000e+00 0.000000000e+00 0.000000000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
