Time;Y;Vy;Fy
0.1671357;-2.560297e-07;-2.491793e-06;1.965251e-05
0.1675625;-2.570742e-07;-2.402909e-06;1.562068e-05
0.1679893;-2.580656e-07;-2.242377e-06;2.921042e-05
0.1684105;-2.58996e-07;-2.175522e-06;1.160752e-05
0.1688317;-2.598783e-07;-2.014154e-06;2.977398e-05
0.1692529;-2.607093e-07;-1.931694e-06;1.46049e-05
0.1696741;-2.615203e-07;-1.919145e-06;1.163696e-06
0.1700895;-2.622891e-07;-1.782456e-06;2.538948e-05
0.1704992;-2.630076e-07;-1.724697e-06;1.016187e-05
0.1709033;-2.636841e-07;-1.623241e-06;1.907361e-05
0.1713075;-2.643399e-07;-1.622092e-06;-1.024574e-06
0.171706;-2.649821e-07;-1.6009e-06;3.048331e-06
0.1720989;-2.656061e-07;-1.575218e-06;4.031487e-06
0.1724865;-2.662114e-07;-1.548875e-06;4.241951e-06
0.172874;-2.667958e-07;-1.466899e-06;1.58641e-05
0.173256;-2.673569e-07;-1.470475e-06;-2.022769e-06
0.1736381;-2.679094e-07;-1.421863e-06;9.034791e-06
0.1740147;-2.684403e-07;-1.397481e-06;3.97305e-06
0.1743859;-2.689657e-07;-1.433036e-06;-9.025876e-06
0.1747571;-2.694727e-07;-1.298622e-06;2.8044e-05
0.175123;-2.699483e-07;-1.301409e-06;-1.889876e-06
0.1754888;-2.704316e-07;-1.340926e-06;-1.002126e-05
0.1758493;-2.709113e-07;-1.320421e-06;3.327437e-06
0.1762097;-2.713743e-07;-1.248925e-06;1.477987e-05
0.1765648;-2.718243e-07;-1.285369e-06;-9.59077e-06
0.1769199;-2.722877e-07;-1.324646e-06;-1.023994e-05
0.177275;-2.727486e-07;-1.271774e-06;1.076982e-05
0.1776246;-2.731875e-07;-1.239048e-06;6.291765e-06
0.1779742;-2.736314e-07;-1.299889e-06;-1.537881e-05
0.1783238;-2.740785e-07;-1.258152e-06;8.373973e-06
0.1786679;-2.745435e-07;-1.444471e-06;-4.513934e-05
0.1790119;-2.750562e-07;-1.53589e-06;-2.281345e-05
0.179356;-2.755924e-07;-1.580703e-06;-1.18504e-05
0.1797001;-2.761546e-07;-1.687567e-06;-2.645634e-05
0.1800441;-2.767678e-07;-1.876673e-06;-4.581545e-05
0.1803824;-2.774114e-07;-1.929182e-06;-1.389105e-05
0.1807206;-2.78082e-07;-2.036095e-06;-2.691857e-05
0.1810588;-2.787831e-07;-2.1093e-06;-1.885532e-05
0.1813971;-2.795141e-07;-2.213091e-06;-2.618218e-05
0.1817353;-2.802891e-07;-2.369847e-06;-3.88674e-05
0.1820735;-2.811208e-07;-2.547816e-06;-4.39527e-05
0.1824055;-2.819927e-07;-2.704842e-06;-3.965688e-05
0.1827375;-2.829384e-07;-2.992819e-06;-7.160417e-05
0.1830632;-2.839356e-07;-3.130666e-06;-3.564494e-05
0.1833828;-2.849688e-07;-3.335484e-06;-5.328082e-05
0.1837023;-2.860629e-07;-3.511753e-06;-4.605691e-05
0.1840157;-2.871879e-07;-3.667619e-06;-4.167107e-05
0.1843292;-2.883825e-07;-3.955461e-06;-7.577515e-05
0.1846364;-2.896257e-07;-4.135926e-06;-4.898016e-05
0.1849437;-2.909364e-07;-4.39565e-06;-6.987586e-05
0.185251;-2.923312e-07;-4.682913e-06;-7.7145e-05
0.185552;-2.937614e-07;-4.819525e-06;-3.821083e-05
0.185853;-2.952492e-07;-5.066785e-06;-6.798494e-05
0.186154;-2.968009e-07;-5.243178e-06;-4.893472e-05
0.1864486;-2.983797e-07;-5.475448e-06;-6.533517e-05
