Time microphone-A_pFluct microphone-B_pFluct microphone-C_pFluct 
0.221447 -72.4161 -1.37593 36.0303 
0.221457 70.7499 -69.5756 -123.099 
0.221467 -67.3181 -1.98232 32.6373 
0.221477 -78.0763 -15.1321 21.8525 
0.221487 54.3044 -58.4581 -100.732 
0.221497 -19.1018 -25.5208 -21.6621 
0.221507 -98.6349 4.87829 57.4213 
0.221517 78.9302 -71.0647 -129.19 
0.221527 -58.0642 -21.678 3.33649 
0.221537 -47.2835 2.0879 27.3141 
0.221547 -0.110704 -57.3052 -71.0609 
0.221557 -107.324 -2.63699 52.5817 
0.221567 80.3142 -61.8081 -118.385 
0.221577 -68.4374 -1.35249 34.0117 
0.221587 -38.4383 -1.10479 18.7544 
0.221597 20.4901 -36.7312 -56.1459 
0.221607 -24.9103 -27.8653 -21.559 
0.221617 -61.7628 -18.8649 8.75793 
0.221627 -5.60379 -33.7446 -38.8909 
0.221637 -32.6206 -33.3273 -24.3545 
0.221647 -5.27815 -13.4616 -13.8189 
0.221657 -26.6578 -39.9172 -35.6456 
0.221667 -16.0095 -22.8452 -19.9253 
0.221677 -1.32081 -34.3469 -41.8552 
0.221687 10.4101 -20.2511 -30.3985 
0.221697 -11.2674 -43.8312 -48.4908 
0.221707 -27.1371 -39.4649 -34.8225 
0.221717 8.48476 -41.1256 -55.3654 
0.221727 -45.0611 -24.8503 -7.33373 
0.221737 -32.2817 -18.2518 -5.75299 
0.221747 -10.404 -30.2562 -32.0392 
0.221757 -1.51768 -28.0132 -33.8561 
0.221767 -50.8556 -26.326 -6.16077 
0.221777 -41.8786 -17.2975 0.41554 
0.221787 60.3839 -63.2525 -109.814 
0.221797 -73.4137 -31.357 -0.711802 
0.221807 -0.29759 -11.9309 -14.4702 
0.221817 -47.7228 -62.2137 -52.4334 
0.221827 -54.2172 -14.0676 10.8448 
0.221837 -7.38925 -48.2352 -55.9628 
0.221847 -32.3112 -56.9647 -53.8932 
0.221857 -18.7385 -48.5474 -50.4574 
0.221867 -35.3375 -36.0127 -26.2471 
0.221877 -40.6845 -73.9827 -70.7173 
0.221887 -26.5668 -19.593 -10.3612 
0.221897 -8.42535 -69.1322 -81.412 
0.221907 -30.3946 -59.078 -57.4999 
0.221917 -87.7652 -51.486 -18.2893 
0.221927 -24.7526 -69.0959 -72.889 
0.221937 -31.4554 -47.6412 -42.7123 
0.221947 -54.5567 -71.5375 -60.4598 
0.221957 -40.2356 -63.1352 -57.4311 
0.221967 -37.5925 -34.8816 -23.644 
0.221977 -66.8564 -53.4112 -31.5187 
0.221987 -22.6949 -86.0342 -95.0186 
0.221997 -9.94598 -56.3076 -64.638 
0.222007 -74.7349 -58.7223 -34.0292 
0.222017 11.1873 -45.371 -61.9873 
0.222027 -20.1627 -58.2996 -61.8067 
0.222037 -43.7965 -71.4181 -65.8657 
0.222047 -34.1307 -65.9934 -64.1262 
0.222057 -43.8435 -60.3262 -52.0325 
0.222067 -23.7163 -64.9576 -68.2332 
0.222077 -86.7922 -35.3365 1.34795 
0.222087 29.2903 -72.437 -105.034 
0.222097 -39.2143 -69.3342 -65.6294 
0.222107 -66.8163 -39.4483 -14.1208 
0.222117 -8.35538 -62.0936 -72.6244 
0.222127 -58.5171 -67.8526 -53.7644 
0.222137 -25.0347 -59.7292 -61.023 
0.222147 -35.9065 -62.0026 -58.2083 
0.222157 -31.5218 -67.7507 -67.6317 
0.222167 -19.9875 -55.7798 -58.7158 
0.222177 -65.964 -95.3789 -84.1341 
0.222187 -48.9299 -65.7129 -56.0536 
0.222197 -35.2572 -65.0532 -62.3224 
0.222207 -39.3657 -75.7621 -73.5124 
0.222217 -58.1456 -71.1677 -58.0494 
0.222227 -75.7674 -90.4463 -72.8934 
0.222237 -70.5235 -76.907 -58.764 
0.222247 -53.2308 -90.2043 -84.2775 
0.222257 -50.4834 -77.9029 -70.3919 
0.222267 -115.639 -113.533 -80.9228 
0.222277 -52.0406 -88.9515 -83.3252 
0.222287 -38.3772 -79.6235 -78.8019 
0.222297 -99.3923 -106.939 -81.1342 
0.222307 -77.5474 -101.709 -85.9548 
0.222317 -75.7582 -99.1204 -83.6583 
0.222327 -43.914 -81.403 -78.1279 
0.222337 -70.6424 -92.6811 -78.2914 
0.222347 -79.7716 -100.74 -83.5787 
0.222357 -68.1784 -74.6743 -57.1566 
0.222367 -68.5091 -123.066 -117.195 
0.222377 -59.4241 -65.5762 -50.3685 
0.222387 -103.55 -76.6927 -41.3083 
0.222397 -8.2407 -93.6951 -111.905 
0.222407 -123.085 -112.851 -76.158 
0.222417 -71.8859 -79.6586 -61.4141 
0.222427 -44.3203 -87.5366 -85.5135 
0.222437 -96.0721 -98.8763 -72.7725 
0.222447 -39.7177 -72.4389 -69.1079 
0.222457 -53.5146 -86.1926 -79.0603 
0.222467 -114.864 -104.608 -70.1455 
0.222477 -54.2502 -83.9354 -75.8641 
0.222487 -92.243 -105.034 -82.4042 
0.222497 -62.3907 -82.2098 -69.4868 
0.222507 -114.494 -108.046 -74.6023 
0.222517 -92.6161 -103.872 -80.7561 
0.222527 -98.9582 -110.812 -86.0989 
0.222537 -50.031 -72.5732 -63.8959 
0.222547 -96.5042 -106.485 -81.9807 
0.222557 -83.2836 -110.747 -94.1384 
0.222567 -110.763 -109.073 -77.7967 
0.222577 -111.083 -114.939 -84.927 
0.222587 -90.1718 -91.4087 -66.4936 
0.222597 -111.138 -117.612 -88.2188 
0.222607 -99.6529 -104.983 -78.4605 
0.222617 -112.678 -135.767 -110.005 
0.222627 -113.652 -106.241 -72.7567 
0.222637 -73.8479 -89.7095 -72.8325 
0.222647 -112.1 -124.882 -96.7506 
0.222657 -135.267 -117.238 -75.2176 
0.222667 -86.0423 -110.294 -92.1111 
0.222677 -112.394 -96.8064 -61.6549 
0.222687 -112.365 -116.02 -85.5761 
0.222697 -99.5525 -113.417 -88.9807 
0.222707 -128.074 -114.469 -75.4905 
0.222717 -83.7663 -98.2284 -78.2656 
0.222727 -70.9865 -88.9877 -73.3939 
0.222737 -113.143 -120.9 -91.2297 
0.222747 -95.9307 -87.4987 -58.5951 
0.222757 -84.3665 -110.351 -93.0271 
0.222767 -100.071 -96.5827 -67.7448 
0.222777 -133.874 -132.078 -94.3734 
0.222787 -160.24 -159.982 -115.413 
0.222797 24.8311 19.7998 12.2837 
0.222807 -99.6936 -104.327 -77.568 
0.222817 -92.0684 -90.3517 -64.1318 
0.222827 -100.417 -89.5788 -58.8376 
0.222837 -77.7848 -85.3287 -65.2881 
0.222847 -92.3007 -90.2543 -63.8846 
0.222857 -86.3557 -74.8895 -47.8487 
0.222867 -92.4886 -89.5651 -62.9269 
0.222877 -100.886 -87.2668 -55.7093 
0.222887 -100.267 -105.131 -78.2575 
0.222897 -188.546 -177.435 -122.427 
0.222907 18.9439 22.8759 19.1843 
0.222917 -119.273 -108.177 -72.1834 
0.222927 -84.0067 -73.8127 -47.7172 
0.222937 -76.6937 -59.5864 -33.8086 
0.222947 -120.979 -98.8613 -59.7045 
0.222957 -99.2161 -90.6068 -60.7226 
0.222967 -75.3679 -63.4537 -39.3065 
0.222977 -105.626 -82.4034 -47.1887 
0.222987 -106.479 -82.0622 -46.3215 
0.222997 -84.3121 -71.1924 -44.2951 
0.223007 -45.6602 -22.9043 -4.26131 
0.223017 -61.1409 -57.0282 -38.6915 
0.223027 -83.6499 -54.3721 -23.7094 
0.223037 -148.9 -109.721 -58.7313 
0.223047 -114.978 -66.8815 -23.025 
0.223057 -91.6274 -64.9415 -32.7258 
0.223067 -68.5995 -52.1461 -28.7511 
0.223077 -106.553 -69.6293 -30.8168 
0.223087 -86.1421 -51.0138 -18.2435 
0.223097 -78.2981 -48.5181 -19.2086 
0.223107 -118.806 -73.7761 -29.6249 
0.223117 -77.1318 -36.9918 -5.47473 
0.223128 -80.7288 -48.5974 -18.0515 
0.223138 -69.639 -47.32 -22.2162 
0.223148 -96.7981 -50.6312 -12.2485 
0.223158 -73.2219 -33.2678 -2.87589 
0.223168 -78.045 -33.7579 -0.986075 
0.223178 -93.5133 -56.0643 -20.7199 
0.223188 -61.3123 -26.5131 -0.655773 
0.223198 -72.662 -32.2787 -1.94434 
0.223208 -96.8762 -49.8923 -11.3019 
0.223218 -88.5733 -28.9109 10.4952 
0.223228 -57.8501 -27.4278 -3.60049 
0.223238 -67.6335 -21.511 8.83462 
0.223248 -50.5379 -4.96798 20.5475 
0.223258 -79.6347 -38.3837 -5.94039 
0.223268 -93.6981 -22.995 20.5001 
0.223278 -64.8157 -20.0858 9.13292 
0.223288 -29.3007 3.77084 20.391 
0.223298 -78.6856 -20.6421 15.6298 
0.223308 -64.3125 -18.8468 10.4039 
0.223318 -41.5888 8.2056 32.2736 
0.223328 -62.6149 -8.6712 22.1774 
0.223338 21.6218 66.2126 71.6523 
0.223348 -162.194 -114.18 -57.4575 
0.223358 -60.7474 -5.38685 25.285 
0.223368 -38.619 12.8787 36.5296 
0.223378 -68.5116 -14.2379 18.2914 
0.223388 -62.7479 -1.9566 30.579 
0.223398 -24.3522 7.03755 21.8483 
0.223408 -63.3699 -9.53283 21.4674 
0.223418 -39.3026 7.67384 30.3887 
0.223428 -37.4268 3.53626 24.2636 
0.223438 -34.0316 13.063 34.3529 
0.223448 -40.4406 -3.81245 16.676 
0.223458 -57.2285 -3.76906 25.4356 
0.223468 -12.3724 24.6446 37.5174 
0.223478 -42.3946 6.20464 30.1433 
0.223488 -55.3497 -14.2032 11.4668 
0.223498 -9.65566 35.0525 49.0482 
0.223508 -31.4154 -0.675642 15.8761 
0.223518 -47.6811 1.73539 27.3112 
0.223528 -7.02999 23.0685 32.7643 
0.223538 -48.0437 0.452212 25.896 
0.223548 -2.78931 18.314 24.6419 
0.223558 -47.2499 -7.71623 15.3145 
0.223568 -4.51634 19.0465 26.4441 
0.223578 -12.3664 25.4814 38.5208 
0.223588 -32.7316 3.6765 21.9503 
0.223598 -11.0436 13.1669 22.5055 
0.223608 -22.0945 9.21283 23.3159 
0.223618 -10.1785 23.1145 34.4293 
0.223628 -24.0939 8.39815 23.3336 
0.223638 -28.1456 11.1557 28.8639 
0.223648 15.9207 53.2625 58.394 
0.223658 -39.1948 -28.3806 -14.6058 
0.223668 -4.83415 21.6405 29.8093 
0.223678 -24.684 11.5111 27.5 
0.223688 -25.9667 -11.4067 -0.353638 
0.223698 -7.44278 19.3502 28.3062 
0.223708 -8.73865 11.9409 19.7568 
0.223718 1.34405 20.7533 25.4896 
0.223728 -22.3771 13.8596 29.2151 
0.223738 -45.3746 -9.27118 12.3607 
0.223748 9.38269 59.5408 69.5743 
0.223758 -34.5558 -53.6753 -48.5098 
0.223768 -27.6741 -11.1559 0.827939 
0.223778 -121.493 -17.8287 41.1917 
0.223788 109.003 30.3687 -18.4116 
0.223798 -74.7656 -2.99426 35.408 
0.223808 -1.25348 4.15884 6.17007 
0.223818 21.766 18.0023 11.4532 
0.223828 -4.97112 5.18281 9.37145 
0.223838 8.1038 11.937 10.9921 
0.223848 -14.0705 2.00954 10.1417 
0.223858 -32.1884 -6.70796 8.69194 
0.223868 18.9913 29.1712 26.7847 
0.223878 -7.53563 11.1873 18.1669 
0.223888 -28.7479 -10.6929 1.94378 
0.223898 -26.1437 5.81744 21.1351 
0.223908 10.7392 9.48662 6.56543 
0.223918 -32.057 -0.889606 15.8543 
0.223928 -11.616 10.8469 19.8519 
0.223938 -31.2801 4.86955 22.6131 
0.223948 -0.763446 9.30481 12.2987 
0.223958 -23.4009 -7.70307 2.87801 
0.223968 -4.79774 9.2883 14.3686 
0.223978 -17.5827 9.29511 21.0078 
0.223988 -17.3362 14.8047 27.7332 
0.223998 -1.24635 15.6588 20.4467 
0.224008 -16.7997 9.91837 21.3704 
0.224018 -8.76417 2.83858 8.39061 
0.224028 -22.7494 8.42489 22.5951 
0.224038 15.1375 33.5387 34.1876 
0.224048 -20.4265 10.5329 24.0084 
0.224058 2.58264 20.078 23.9467 
0.224068 1.56228 16.4674 19.9816 
0.224078 2.33885 12.3926 14.5069 
0.224088 -41.8757 4.06019 27.0738 
0.224098 -5.98888 16.1578 23.5072 
0.224108 40.7828 51.0823 42.6984 
0.224118 -19.8411 25.4194 42.2127 
0.224128 -55.603 1.79617 31.3663 
0.224138 -53.4749 18.1082 50.5548 
0.224148 46.2335 21.22 2.69817 
0.224158 46.3758 53.2044 42.4222 
0.224168 34.8442 42.0586 34.534 
0.224178 44.6646 51.2882 40.9223 
0.224188 72.7611 68.4675 47.7216 
0.224198 96.3894 57.0251 21.2256 
0.224208 131.548 99.7153 56.1066 
0.224218 53.6664 70.1042 59.6629 
0.224228 -141.267 -22.5801 45.4557 
0.224238 74.3737 50.2025 24.1478 
0.224248 37.7366 36.5732 26.1942 
0.224258 153.443 120.05 70.0397 
0.224268 -385.196 -108.439 65.1497 
0.224278 140.988 103.961 56.4645 
0.224288 -111.101 -29.7194 20.8975 
0.224298 61.7812 46.3928 25.9155 
0.224308 -351.272 -88.8076 71.9564 
0.224318 277.266 104.11 -14.0655 
0.224328 250.732 149.413 56.0756 
0.224338 -113.193 -37.8177 11.8962 
0.224348 154.309 83.9834 24.6822 
0.224358 106.051 51.2955 9.04545 
0.224368 45.8222 53.6707 43.2467 
0.224378 133.202 81.201 32.1728 
0.224388 -29.8171 29.1044 51.9169 
0.224398 370.958 154.251 -0.269378 
0.224408 82.8608 70.0423 44.4103 
0.224418 -466.249 -131.404 78.6027 
0.224428 208.561 83.0752 -4.598 
0.224438 80.8078 56.7071 28.8686 
0.224448 869.915 320.393 -52.3762 
0.224458 -1230.22 -378.789 167.108 
0.224468 -191.007 -28.6328 63.6682 
0.224478 808.735 305.568 -39.1157 
0.224488 345.865 139.239 -5.93986 
0.224498 -598.96 -175.862 92.1196 
0.224508 309.084 134.157 6.80627 
0.224518 213.482 117.056 35.1275 
0.224528 -317.426 -84.9041 59.2415 
0.224538 102.913 71.6397 35.9649 
0.224548 158.365 46.8268 -23.6752 
0.224558 -7.23418 27.1278 37.7232 
0.224568 -34.0307 10.7246 31.2112 
0.224578 -106.255 -2.62292 52.0654 
0.224588 -221.759 -76.2645 20.3448 
0.224598 326.292 163.82 34.7708 
0.224608 477.396 152.163 -58.1119 
0.224618 -84.7488 25.8157 76.3038 
0.224628 -57.4612 -15.5891 10.6235 
0.224638 200.295 82.5882 -0.928594 
0.224648 -13.2059 18.0271 29.4973 
0.224658 89.4177 58.2882 26.356 
0.224668 684.544 249.865 -43.9859 
0.224678 -532.714 -158.712 79.0975 
0.224688 390.045 125.583 -45.8541 
0.224698 349.204 142.098 -4.10522 
0.224708 -525.577 -130.297 110.757 
0.224718 333.966 115.23 -29.6424 
0.224728 156.315 72.4449 9.28624 
0.224738 -25.7423 25.7153 45.5869 
0.224748 78.0188 41.5865 11.5064 
0.224758 -54.335 4.08623 33.5044 
0.224768 293.188 81.9315 -49.9133 
0.224778 -125.008 -8.58265 54.4095 
0.224788 186.015 96.9218 24.339 
0.224798 -40.7706 12.6497 37.128 
0.224808 78.0548 45.2667 16.0692 
0.224818 92.5559 67.7107 36.4742 
0.224828 64.0987 41.3876 18.4832 
0.224838 81.6209 -5.33433 -48.7406 
0.224848 125.135 134.23 102.349 
0.224858 61.1144 25.9216 0.790756 
0.224868 76.4413 51.7934 25.0332 
0.224878 133.082 117.637 77.5786 
0.224888 76.5695 39.2791 9.39463 
0.224898 96.0819 58.4859 23.1727 
0.224908 90.1888 48.2966 13.5528 
0.224918 74.8054 64.3857 41.5537 
0.224928 82.0222 56.3773 27.8449 
0.224938 94.5604 83.2427 54.7692 
0.224948 67.2093 23.7761 -5.0366 
0.224958 68.8874 -25.5313 -67.2568 
0.224968 29.8114 -18.4414 -38.1577 
0.224978 193.541 178.665 122.167 
0.224988 101.856 86.2061 54.6818 
0.224998 66.174 6.25221 -26.2941 
0.225008 151.235 192.674 161.544 
0.225018 59.372 40.3711 19.6846 
0.225028 103.98 54.3121 13.8907 
0.225038 83.1721 58.1523 29.4651 
0.225048 105.167 79.8423 45.0439 
0.225058 85.1935 86.7022 63.9407 
0.225068 105.547 85.3732 51.7269 
0.225078 71.1009 57.0431 34.3443 
0.225088 87.4592 68.1827 39.7189 
0.225098 102.084 69.2601 33.4728 
0.225108 82.0474 72.0829 47.3794 
0.225118 76.5458 74.9156 53.757 
0.225128 95.91 65.941 32.5435 
0.225138 54.8974 56.4012 41.9486 
0.225148 75.5191 76.4188 56.1574 
0.225158 110.336 89.6625 54.5731 
0.225168 74.0203 52.7735 27.5109 
0.225178 99.1021 88.1754 58.5498 
0.225188 66.9045 56.1906 35.4529 
0.225198 101.461 85.5046 54.0009 
0.225208 72.9529 65.6977 44.1431 
0.225218 86.933 88.7246 65.5418 
0.225228 117.724 88.7363 49.5816 
0.225238 60.9512 70.637 56.5112 
0.225248 80.7309 68.5847 43.6947 
0.225258 110.528 75.1736 36.4351 
0.225268 76.7293 69.7596 47.2319 
0.225278 99.692 89.4534 59.8237 
0.225288 72.7472 77.5015 58.9282 
0.225298 74.3139 73.07 52.5994 
0.225308 94.6824 76.0644 45.7574 
0.225318 79.7872 81.6005 60.3719 
0.225328 88.5869 70.6486 42.178 
0.225338 114.989 91.0453 53.8609 
0.225348 95.2148 107.34 84.3927 
0.225358 69.2495 44.3268 19.4532 
0.225368 87.5331 67.9021 39.3032 
0.225378 70.2485 66.8843 47.0028 
0.225388 108.568 86.7629 51.8579 
0.225398 81.0765 60.9993 34.0614 
0.225408 92.0848 94.7011 70.2851 
0.225418 81.9003 60.7545 33.327 
0.225428 83.8168 81.3409 57.9478 
0.225438 76.7368 74.5258 53.1389 
0.225448 84.4055 62.0984 33.6961 
0.225458 72.517 40.1935 12.6073 
0.225468 115.915 104.665 70.3168 
0.225478 89.5273 78.2163 51.0938 
0.225488 83.0035 69.5077 43.641 
0.225498 99.2362 86.5368 56.4086 
0.225508 91.3461 82.0869 54.9634 
0.225518 102.91 76.2426 41.6916 
0.225528 94.5139 77.6155 47.7551 
0.225538 93.959 73.7726 43.2606 
0.225548 96.7784 77.1151 45.9567 
0.225558 88.8577 70.7759 42.1773 
0.225568 129.996 89.3134 43.9023 
0.225578 82.6193 74.7793 50.3949 
0.225588 112.176 75.4132 35.8505 
0.225598 79.2315 57.18 30.2535 
0.225608 99.3831 81.9767 50.6542 
0.225618 110.047 82.1686 45.3606 
0.225628 100.867 74.7285 40.8652 
0.225638 112.95 81.5071 43.0313 
0.225648 93.2097 61.7749 28.7196 
0.225658 61.5394 55.5399 37.391 
0.225668 66.7017 67.588 49.7034 
0.225678 115.238 75.3217 34.147 
0.225688 116.023 66.771 23.1009 
0.225698 106.717 79.4391 43.6926 
0.225708 167.461 85.8501 20.1598 
0.225718 76.6427 73.1693 51.4959 
0.225728 -36.0446 7.5274 28.2739 
0.225738 326.621 141.469 6.80168 
0.225748 -62.4061 8.85189 43.6024 
0.225758 -30.8009 7.05052 24.9618 
0.225768 484.981 219.227 21.4077 
0.225778 -29.4992 13.5487 32.3816 
0.225788 179.297 91.4467 20.9945 
0.225798 120.639 84.6464 42.9654 
0.225808 109.846 56.9802 14.1403 
0.225818 125.166 80.558 35.533 
0.225828 99.7769 58.2886 20.9955 
0.225838 112.036 55.9214 11.6923 
0.225848 118.435 71.168 27.3468 
0.225858 112.266 64.9464 22.8071 
0.225868 91.8252 59.1471 26.1964 
0.225878 118.562 68.0334 23.385 
0.225888 96.484 67.9261 34.706 
0.225898 103.83 52.8929 12.1906 
0.225908 111.405 77.9824 39.4814 
0.225918 122.524 68.0825 21.396 
0.225928 104.821 54.5497 13.7432 
0.225938 126.591 74.6389 27.4489 
0.225948 116.535 63.0358 18.2295 
0.225958 97.213 64.4942 30.0698 
0.225968 103.442 64.9837 27.4487 
0.225978 107.527 72.3893 34.5451 
0.225988 91.8095 58.9043 25.9204 
0.225998 123.086 62.9483 14.7287 
0.226008 137.002 96.7535 49.5752 
0.226018 106.052 62.3631 22.8404 
0.226028 111.364 67.126 26.0127 
0.226038 115.196 78.3174 37.9513 
0.226048 101.753 84.5582 52.6907 
0.226058 103.715 57.2841 17.7359 
0.226068 138.35 81.1683 29.4894 
0.226078 132.322 87.3288 40.284 
0.226088 95.0049 80.127 50.682 
0.226098 145.436 93.3019 40.9139 
0.226108 135.837 91.4651 43.609 
0.226118 120.581 73.2573 28.8682 
0.226128 146.23 133.497 90.5191 
0.226138 147.931 91.7517 37.6925 
0.226148 130.207 105.378 63.8432 
0.226158 129.981 88.2084 42.5958 
0.226168 152.691 115.375 64.6186 
0.226178 151.638 86.851 29.6731 
0.226188 163.142 133.596 81.8708 
0.226198 137.574 121.402 79.9609 
0.226208 169.604 94.7291 30.1556 
0.226218 134.299 132.871 95.9315 
0.226228 162.229 135.774 85.052 
0.226238 159.587 72.1451 7.24995 
0.226248 146.826 118.467 71.5114 
0.226258 167.108 160.822 113.691 
0.226268 132.967 59.3029 5.07968 
0.226278 157.654 115.524 62.2314 
0.226288 136.566 92.8897 45.008 
0.226298 127.815 109.139 69.7669 
0.226308 144.768 68.2733 10.1231 
0.226318 138.605 114.616 70.9867 
0.226328 154.278 109.766 56.8211 
0.226338 136.833 81.548 30.7599 
0.226348 119.635 88.0379 47.7581 
0.226358 143.514 110.067 62.7818 
0.226368 112.23 72.873 32.7301 
0.226378 135.125 91.6143 44.1736 
0.226388 134.347 85.7634 37.2983 
0.226398 128.801 73.7969 25.2868 
0.226408 139.489 112.384 67.758 
0.226418 122.185 86.5177 44.5485 
0.226428 118.909 64.0314 18.2691 
0.226438 149.096 111.743 61.9788 
0.226448 115.769 74.7963 33.2947 
0.226458 129.804 87.3785 41.6706 
0.226468 131.985 93.4476 48.0923 
0.226478 127.677 107.262 67.5167 
0.226488 116.321 87.8288 49.2259 
0.226498 111.737 83.2608 45.9195 
0.226508 121.812 76.4964 32.2762 
0.226518 136.745 110.629 67.0016 
0.226528 105.728 85.4088 51.7099 
0.226538 106.894 69.7031 31.5621 
0.226548 126.783 100.205 59.1983 
0.226558 127 96.229 54.1379 
0.226568 101.809 79.6248 46.5451 
0.226578 102.766 80.4246 47.0434 
0.226588 106.908 99.3562 68.4508 
0.226598 142.199 99.019 49.7224 
0.226608 86.9779 66.1729 37.4987 
0.226618 108.332 71.4271 32.959 
0.226628 114.69 94.5311 58.4095 
0.226638 98.6724 90.8492 62.1362 
0.226648 89.4584 63.2246 32.5416 
0.226658 89.6696 78.1295 50.9779 
0.226668 103.437 84.7235 52.0398 
0.226678 82.9943 74.4836 49.9022 
0.226688 97.4904 80.244 49.5488 
0.226698 70.8143 51.5326 27.6611 
0.226708 125.967 110.329 72.2099 
0.226718 58.0701 37.9438 17.3622 
0.226728 93.1724 80.5329 52.1459 
0.226738 87.7987 82.7396 57.6782 
0.226748 85.395 61.4476 32.4303 
0.226758 68.2097 71.4184 53.7514 
0.226768 61.5857 55.8309 37.7905 
0.226778 83.7123 67.7074 41.089 
0.226788 67.6565 64.3346 45.2204 
0.226798 56.3277 42.8697 24.3876 
0.226808 70.2855 68.8947 49.529 
0.226818 87.9049 71.5035 43.6336 
0.226828 46.1694 36.7975 22.0989 
0.226838 57.4181 57.589 42.1337 
0.226848 52.3741 55.8986 42.6454 
0.226858 80.6787 67.9224 42.9218 
0.226868 82.1266 49.3827 19.1014 
0.226878 45.3789 46.5112 34.5918 
0.226888 49.8439 60.2427 49.3602 
0.226898 44.6121 46.774 35.3131 
0.226908 83.1543 61.8156 34.0341 
0.226918 59.9332 56.9257 39.9952 
0.226928 36.9839 34.9073 24.5019 
0.226938 44.6829 50.1379 39.4582 
0.226948 55.7616 45.8846 28.4173 
0.226958 87.2443 70.4377 42.6361 
0.226968 35.6206 45.6388 38.5581 
0.226978 28.4254 46.8195 43.7579 
0.226988 72.719 51.7784 26.9485 
0.226998 30.4872 34.7368 27.6515 
0.227008 51.7915 46.4229 31.1395 
0.227018 52.8659 63.2229 51.485 
0.227028 34.5529 46.7489 40.4843 
0.227038 54.4193 38.7788 20.2597 
0.227048 34.4064 40.8092 33.1673 
0.227058 53.1872 58.8574 45.8803 
0.227068 35.8001 53.5113 48.2459 
0.227078 33.2953 44.14 37.882 
0.227088 47.1874 49.1066 36.8533 
0.227098 62.6688 64.6095 48.1109 
0.227108 13.3043 4.70828 -0.817149 
0.227118 6.54041 37.9022 43.994 
0.227128 43.8989 50.283 40.0167 
0.227138 14.4222 43.5843 46.9705 
0.227148 38.7309 48.7984 40.8451 
0.227158 37.4798 52.5774 46.194 
0.227168 20.304 38.2863 37.3192 
0.227178 -22.0808 -12.8888 -4.37227 
0.227188 5.77629 52.7314 62.8259 
0.227198 -1.45265 -2.42451 -2.05769 
0.227208 -18.1655 1.44501 11.4263 
0.227218 36.5933 58.7504 54.3226 
0.227228 -29.0639 -8.30875 4.93877 
0.227238 22.5285 30.4842 26.443 
0.227248 -36.51 1.1044 20.5108 
0.227258 4.98355 6.403 5.57643 
0.227268 23.8775 36.4649 33.1799 
0.227278 17.8929 34.5607 33.9132 
0.227288 24.2317 31.4007 26.6909 
0.227298 2.93421 24.8492 29.5855 
0.227308 -39.6145 -28.254 -14.42 
0.227318 -1.91999 19.3224 25.2239 
0.227328 -22.3679 -4.89074 5.70124 
0.227338 55.2128 53.4654 38.0665 
0.227348 -31.147 -17.6618 -5.63808 
0.227358 18.561 27.1832 24.375 
0.227368 27.1647 12.704 1.89446 
0.227378 -60.2969 -34.7842 -11.8235 
0.227388 1.87964 11.5426 13.5651 
0.227398 8.45272 22.3123 23.5547 
0.227408 -9.89263 2.80013 8.79111 
0.227418 -16.6895 -11.8204 -5.8762 
0.227428 -6.25392 -7.62922 -6.07492 
0.227438 24.6625 33.7406 29.3629 
0.227448 -32.9476 -33.7541 -24.7357 
0.227458 -11.4991 -3.98343 1.18149 
0.227468 -23.5173 -18.3362 -10.4434 
0.227478 -14.7871 1.91754 10.2289 
0.227488 -14.2033 -17.4796 -14.2107 
0.227498 -2.29727 2.40394 4.35419 
0.227508 -25.7104 -21.9153 -13.7607 
0.227518 -7.59759 5.60232 11.0829 
0.227528 -19.0133 -20.0486 -14.9131 
0.227538 -9.99106 -16.9885 -15.7855 
0.227548 -26.3826 -27.2271 -20.0215 
0.227558 -30.5083 -32.1076 -23.9534 
0.227568 -32.1743 -30.3008 -20.8402 
0.227578 -0.656195 18.078 23.0069 
0.227588 -8.20422 -9.32073 -7.17079 
0.227598 -18.5003 -26.508 -23.2154 
0.227608 -40.0908 -27.7697 -13.5845 
0.227618 -27.8906 -28.4849 -20.8034 
0.227628 -21.3298 -24.1293 -18.7867 
0.227638 -40.2118 -33.7566 -20.9702 
0.227648 -19.1628 -18.1981 -12.5299 
0.227658 -26.195 -28.8541 -22.1407 
0.227668 -37.8136 -33.0055 -21.2785 
0.227678 -2.19489 -9.40798 -10.3933 
0.227688 -52.4714 -50.6972 -35.6873 
0.227698 -24.0221 -9.53609 0.771539 
0.227708 -32.7423 -29.0298 -18.9612 
0.227718 -35.9542 -34.1143 -23.6214 
0.227728 -44.4868 -31.9528 -16.5052 
0.227738 -15.1944 -19.2794 -15.9314 
0.227748 -48.834 -42.4081 -27.2591 
0.227758 -32.4703 -27.3266 -16.9817 
0.227768 -59.1731 -45.0268 -25.1536 
0.227778 -19.448 -19.9436 -14.5503 
0.227788 -51.267 -55.6859 -42.5174 
0.227798 -31.2923 -15.8029 -3.25223 
0.227808 -46.9453 -37.6239 -22.2844 
0.227818 -52.4246 -43.0138 -26.1485 
0.227828 -25.8995 -22.1593 -13.9592 
0.227838 -61.2065 -50.4118 -30.7978 
0.227848 -31.8587 -26.2777 -15.9921 
0.227858 -65.5739 -60.8452 -41.5139 
0.227868 -25.72 -19.3411 -10.5444 
0.227878 -64.5562 -62.6514 -44.2884 
0.227888 -40.9471 -40.682 -29.1984 
