0.1061781;3.811071e-08;1.450384e-06
0.1067112;3.89098e-08;1.547624e-06
0.1072383;3.974916e-08;1.63747e-06
0.1077594;4.062045e-08;1.706349e-06
0.1082776;4.152999e-08;1.803959e-06
0.10879;4.24878e-08;1.934452e-06
0.1092967;4.345768e-08;1.893599e-06
0.1098006;4.444353e-08;2.019208e-06
0.1103018;4.548252e-08;2.127547e-06
0.1107973;4.654296e-08;2.152089e-06
0.1112902;4.760433e-08;2.155154e-06
0.1117803;4.869712e-08;2.304172e-06
0.112265;4.984094e-08;2.415289e-06
0.1127444;5.102462e-08;2.522585e-06
0.1132212;5.225717e-08;2.647447e-06
0.1136928;5.352321e-08;2.721377e-06
0.1141619;5.482491e-08;2.828844e-06
0.1146284;5.615851e-08;2.888487e-06
0.1150924;5.748194e-08;2.816212e-06
0.1155538;5.881405e-08;2.95731e-06
0.1160153;6.021075e-08;3.096166e-06
0.1164742;6.165284e-08;3.188333e-06
0.1169307;6.315001e-08;3.37206e-06
0.1173846;6.471253e-08;3.512328e-06
0.1178336;6.631942e-08;3.645331e-06
0.1182801;6.799364e-08;3.853011e-06
0.1187243;6.970948e-08;3.873701e-06
0.119166;7.148097e-08;4.147266e-06
0.1196053;7.335738e-08;4.395118e-06
0.1200422;7.533351e-08;4.650443e-06
0.1204792;7.737615e-08;4.699543e-06
0.1209161;7.944211e-08;4.757202e-06
0.121353;8.157929e-08;5.025514e-06
0.1217899;8.382694e-08;5.262875e-06
0.1222244;8.615001e-08;5.430171e-06
0.1226565;8.854405e-08;5.65109e-06
0.1230862;9.103039e-08;5.921741e-06
0.1235159;9.363769e-08;6.214055e-06
0.1239456;9.636645e-08;6.48708e-06
0.1243753;9.922758e-08;6.830188e-06
0.124805;1.022189e-07;7.093027e-06
0.1252346;1.053172e-07;7.32829e-06
0.1256643;1.084999e-07;7.485753e-06
0.126094;1.117687e-07;7.728771e-06
0.1265237;1.15082e-07;7.693128e-06
0.1269509;1.183848e-07;7.770086e-06
0.1273781;1.21763e-07;8.045815e-06
0.1278028;1.251956e-07;8.11925e-06
0.1282275;1.286512e-07;8.154398e-06
0.1286521;1.321372e-07;8.262168e-06
0.1290743;1.356433e-07;8.347443e-06
0.129494;1.391653e-07;8.436901e-06
0.1299137;1.427168e-07;8.487842e-06
0.1303334;1.462742e-07;8.464967e-06
0.130753;1.498448e-07;8.551022e-06
0.1311727;1.534503e-07;8.630922e-06
0.1315924;1.570518e-07;8.53229e-06
0.1320121;1.606292e-07;8.516105e-06
0.1324318;1.642306e-07;8.646393e-06
0.1328514;1.678499e-07;8.601365e-06
0.1332711;1.714135e-07;8.38113e-06
0.1336908;1.749194e-07;8.326782e-06
0.1341131;1.784366e-07;8.328397e-06
0.1345382;1.819421e-07;8.165131e-06
0.1349633;1.853779e-07;8.000413e-06
0.1353912;1.887928e-07;7.961363e-06
0.135819;1.921727e-07;7.837457e-06
0.1362498;1.955445e-07;7.818266e-06
0.1366805;1.988782e-07;7.660194e-06
0.1371142;2.021468e-07;7.413356e-06
0.1375479;2.053338e-07;7.283127e-06
0.1379816;2.084473e-07;7.075117e-06
0.1384153;2.11459e-07;6.813362e-06
0.138849;2.143717e-07;6.618527e-06
0.1392827;2.171892e-07;6.374585e-06
0.1397164;2.198997e-07;6.125078e-06
0.1401501;2.225298e-07;6.00337e-06
0.140587;2.251675e-07;6.072268e-06
0.1410238;2.277744e-07;5.862433e-06
0.1414607;2.302984e-07;5.692905e-06
0.1419008;2.327491e-07;5.442785e-06
0.1423443;2.351147e-07;5.224973e-06
0.1427878;2.373898e-07;5.034517e-06
0.1432348;2.396063e-07;4.883363e-06
0.1436853;2.417358e-07;4.570469e-06
0.1441395;2.437329e-07;4.224029e-06
0.1445973;2.456162e-07;4.002348e-06
0.145059;2.47401e-07;3.729519e-06
0.1455246;2.491014e-07;3.574235e-06
0.1459942;2.507273e-07;3.350301e-06
0.1464639;2.522517e-07;3.141749e-06
0.1469376;2.536647e-07;2.823345e-06
0.1474114;2.549512e-07;2.607452e-06
0.1478809;2.561285e-07;2.4072e-06
0.1483505;2.57182e-07;2.079866e-06
0.14882;2.580834e-07;1.759608e-06
0.1492853;2.588573e-07;1.567125e-06
0.1497506;2.594682e-07;1.058878e-06
0.1502158;2.598842e-07;7.295291e-07
0.1506811;2.601752e-07;5.210265e-07
0.151142;2.603576e-07;2.706093e-07
0.151603;2.604114e-07;-3.718281e-08
0.1520595;2.603411e-07;-2.708322e-07
0.1525161;2.601607e-07;-5.193436e-07
0.1529727;2.598997e-07;-6.240136e-07
0.1534249;2.595679e-07;-8.43423e-07
0.1538771;2.591453e-07;-1.025505e-06
0.1543249;2.586631e-07;-1.12834e-06
0.1547727;2.581126e-07;-1.330402e-06
0.1552161;2.574647e-07;-1.591988e-06
0.1556595;2.566728e-07;-1.979876e-06
0.1560985;2.557148e-07;-2.384406e-06
0.1565375;2.545872e-07;-2.752716e-06
0.1569765;2.533192e-07;-3.023513e-06
0.1574111;2.519604e-07;-3.229939e-06
0.1578457;2.505051e-07;-3.467395e-06
0.1582803;2.489553e-07;-3.665241e-06
0.1587194;2.472692e-07;-4.013726e-06
0.1591539;2.454828e-07;-4.208066e-06
0.1595885;2.436118e-07;-4.403429e-06
0.160023;2.41686e-07;-4.460308e-06
0.1604575;2.397343e-07;-4.522832e-06
0.1608921;2.377222e-07;-4.738036e-06
0.1613218;2.356479e-07;-4.915605e-06
0.1617516;2.335001e-07;-5.079617e-06
0.1621813;2.312696e-07;-5.300483e-06
0.1626063;2.289975e-07;-5.393484e-06
0.1630312;2.266929e-07;-5.453487e-06
0.1634561;2.24363e-07;-5.512858e-06
0.1638811;2.220321e-07;-5.457671e-06
0.164301;2.197461e-07;-5.428248e-06
0.164721;2.174618e-07;-5.449626e-06
0.165141;2.151563e-07;-5.529231e-06
0.165556;2.1288e-07;-5.441588e-06
0.165971;2.106429e-07;-5.339649e-06
0.166386;2.084454e-07;-5.251237e-06
0.166801;2.06277e-07;-5.198945e-06
0.167216;2.041323e-07;-5.137065e-06
0.1676309;2.020401e-07;-4.946349e-06
0.1680459;1.999643e-07;-5.057754e-06
0.1684664;1.978661e-07;-4.923139e-06
0.1688868;1.958357e-07;-4.734801e-06
0.1693073;1.938478e-07;-4.721372e-06
0.1697277;1.919019e-07;-4.534737e-06
0.1701424;1.900672e-07;-4.31388e-06
0.1705514;1.88341e-07;-4.127086e-06
0.1709548;1.867088e-07;-3.965034e-06
0.1713582;1.851648e-07;-3.689718e-06
0.171756;1.83726e-07;-3.544135e-06
0.1721483;1.823687e-07;-3.376164e-06
0.1725351;1.811059e-07;-3.152496e-06
0.172922;1.799185e-07;-2.986623e-06
0.1733034;1.788027e-07;-2.865041e-06
0.1736847;1.776887e-07;-2.976893e-06
0.1740607;1.766233e-07;-2.690965e-06
0.1744312;1.756891e-07;-2.351178e-06
0.1748018;1.748612e-07;-2.11715e-06
0.175167;1.741518e-07;-1.767854e-06
0.1755322;1.735575e-07;-1.486915e-06
0.175892;1.730636e-07;-1.257995e-06
0.1762518;1.726603e-07;-9.838917e-07
0.1766063;1.723858e-07;-5.65156e-07
0.1769607;1.72232e-07;-3.022908e-07
0.1773152;1.721805e-07;1.149207e-08
0.1776642;1.722433e-07;3.483183e-07
0.1780132;1.724259e-07;6.981494e-07
0.1783622;1.727373e-07;1.086146e-06
0.1787056;1.7321e-07;1.666791e-06
0.1790491;1.738875e-07;2.278043e-06
0.1793925;1.747779e-07;2.90731e-06
0.179736;1.758704e-07;3.454009e-06
0.1800737;1.771021e-07;3.839952e-06
0.1804115;1.785092e-07;4.492867e-06
0.1807492;1.801184e-07;5.036393e-06
0.1810869;1.819021e-07;5.526519e-06
0.1814187;1.838077e-07;5.959786e-06
0.1817505;1.858729e-07;6.488384e-06
0.1820823;1.88097e-07;6.916969e-06
0.1824142;1.90463e-07;7.344675e-06
0.1827398;1.929402e-07;7.868347e-06
0.1830655;1.956212e-07;8.596617e-06
0.183385;1.984342e-07;9.010761e-06
0.1837045;2.013926e-07;9.507027e-06
0.1840179;2.044249e-07;9.845694e-06
0.1843313;2.076301e-07;1.061057e-05
0.1846385;2.109665e-07;1.110867e-05
0.1849457;2.144723e-07;1.171289e-05
0.1852468;2.180223e-07;1.186854e-05
0.1855479;2.216669e-07;1.234122e-05
0.185849;2.254115e-07;1.253253e-05
0.1861438;2.291205e-07;1.262939e-05
0.1864386;2.329116e-07;1.308928e-05
0.1867334;2.368033e-07;1.331219e-05
0.1870218;2.406528e-07;1.338237e-05
0.1873102;2.445736e-07;1.380765e-05
0.1875986;2.485796e-07;1.397306e-05
0.187887;2.526573e-07;1.430432e-05
0.1881754;2.568257e-07;1.460223e-05
0.188457;2.609394e-07;1.46213e-05
0.1887385;2.651038e-07;1.496163e-05
0.1890201;2.693136e-07;1.494393e-05
0.1893016;2.735391e-07;1.507398e-05
0.1895831;2.777969e-07;1.517243e-05
0.1898647;2.820715e-07;1.519408e-05
0.1901462;2.863743e-07;1.537222e-05
0.1904199;2.905848e-07;1.539327e-05
0.1906936;2.94868e-07;1.590288e-05
0.1909674;2.992225e-07;1.591513e-05
0.1912411;3.035792e-07;1.591835e-05
0.1915148;3.079411e-07;1.595323e-05
0.1917885;3.123248e-07;1.607796e-05
0.1920622;3.167356e-07;1.615057e-05
0.1923359;3.211696e-07;1.624817e-05
0.1926097;3.256276e-07;1.632574e-05
0.1928834;3.301091e-07;1.641973e-05
0.1931571;3.346092e-07;1.64615e-05
0.1934308;3.391239e-07;1.652661e-05
0.1937045;3.436515e-07;1.655583e-05
0.1939782;3.482056e-07;1.671995e-05
0.194252;3.528054e-07;1.689008e-05
0.1945257;3.574489e-07;1.703943e-05
0.1948138;3.624276e-07;1.752007e-05
0.1951019;3.674238e-07;1.716081e-05
0.19539;3.724307e-07;1.759448e-05
0.1956782;3.774987e-07;1.758513e-05
0.1959663;3.825572e-07;1.752779e-05
0.1962544;3.876337e-07;1.7711e-05
0.1965425;3.927358e-07;1.77053e-05
0.1968307;3.978357e-07;1.769504e-05
0.1971188;4.029521e-07;1.782087e-05
0.1974069;4.081049e-07;1.794677e-05
0.197695;4.132794e-07;1.797205e-05
0.1979831;4.184597e-07;1.798699e-05
0.1982713;4.236269e-07;1.788066e-05
0.1985594;4.287737e-07;1.784601e-05
0.1988475;4.339276e-07;1.792963e-05
0.1991356;4.390928e-07;1.792465e-05
0.1994238;4.442277e-07;1.771912e-05
0.1997119;4.49315e-07;1.759386e-05
0.2;4.54384e-07;1.759256e-05
0.2003175;4.600695e-07;1.822604e-05
0.200637;4.657105e-07;1.708633e-05
0.2009585;4.712536e-07;1.738964e-05
0.2012832;4.768715e-07;1.72111e-05
0.2016101;4.824644e-07;1.70087e-05
0.2019403;4.880704e-07;1.695005e-05
0.2022727;4.936446e-07;1.658858e-05
0.2026085;4.991526e-07;1.621311e-05
0.2029467;5.046116e-07;1.607277e-05
0.2032884;5.100801e-07;1.59316e-05
0.2036326;5.15501e-07;1.556941e-05
0.2039805;5.208866e-07;1.539174e-05
0.2043322;5.262385e-07;1.504094e-05
0.2046879;5.315397e-07;1.47707e-05
0.2050462;5.367927e-07;1.455011e-05
0.2054086;5.420327e-07;1.436637e-05
0.2057752;5.472576e-07;1.413578e-05
0.2061462;5.524579e-07;1.390053e-05
0.2065216;5.576159e-07;1.357857e-05
0.2069016;5.627052e-07;1.320772e-05
0.2072863;5.677256e-07;1.289227e-05
0.2076742;5.726338e-07;1.241243e-05
0.2080671;5.774401e-07;1.205482e-05
0.2084651;5.821347e-07;1.15374e-05
0.2088683;5.866908e-07;1.10601e-05
0.2092733;5.910686e-07;1.055705e-05
0.2096802;5.952672e-07;1.008264e-05
0.2100889;5.99276e-07;9.535514e-06
0.2104994;6.03131e-07;9.243936e-06
0.2109119;6.068584e-07;8.830592e-06
0.2113282;6.104587e-07;8.466054e-06
0.2117464;6.138918e-07;7.949907e-06
0.2121687;6.171388e-07;7.429004e-06
0.212593;6.201786e-07;6.899484e-06
0.2130215;6.230597e-07;6.548869e-06
0.2134521;6.257794e-07;6.083439e-06
0.2138848;6.282296e-07;5.240867e-06
0.2143219;6.303514e-07;4.466799e-06
0.2147613;6.321495e-07;3.718165e-06
0.215203;6.336723e-07;3.17737e-06
0.2156469;6.349677e-07;2.658391e-06
0.2160932;6.360263e-07;2.085166e-06
0.2165419;6.368578e-07;1.621115e-06
0.2169906;6.374616e-07;1.070247e-06
0.2174418;6.377888e-07;3.803534e-07
0.2178954;6.377905e-07;-3.727968e-07
0.2183515;6.374544e-07;-1.100973e-06
0.2188077;6.367988e-07;-1.77329e-06
0.2192664;6.358189e-07;-2.499372e-06
0.2197225;6.345162e-07;-3.212624e-06
0.2201786;6.328932e-07;-3.903936e-06
0.2206322;6.309023e-07;-4.875697e-06
0.2210857;6.284555e-07;-5.914047e-06
0.2215366;6.255804e-07;-6.837531e-06
0.221985;6.223227e-07;-7.694128e-06
0.2224308;6.187436e-07;-8.362734e-06
0.2228766;6.148607e-07;-9.05713e-06
0.2233198;6.106772e-07;-9.819774e-06
0.2237631;6.061448e-07;-1.063137e-05
0.2242037;6.013386e-07;-1.118146e-05
0.2246444;5.96208e-07;-1.210351e-05
0.2250825;5.906876e-07;-1.309726e-05
0.2255206;5.84779e-07;-1.38757e-05
0.2259588;5.785105e-07;-1.474017e-05
0.2263969;5.718602e-07;-1.561832e-05
0.226835;5.647994e-07;-1.661438e-05
0.2272731;5.572791e-07;-1.77158e-05
0.2277139;5.492219e-07;-1.884375e-05
0.2281546;5.406791e-07;-1.991944e-05
0.2285954;5.31647e-07;-2.106372e-05
0.2290335;5.222023e-07;-2.205636e-05
0.2294715;5.122646e-07;-2.331444e-05
0.2299096;5.018154e-07;-2.439153e-05
0.2303449;4.90994e-07;-2.532247e-05
0.2307803;4.797479e-07;-2.634275e-05
0.2312156;4.681049e-07;-2.714588e-05
0.231651;4.561078e-07;-2.796965e-05
0.2320863;4.437288e-07;-2.890005e-05
0.2325217;4.309446e-07;-2.983139e-05
0.232957;4.177431e-07;-3.08168e-05
0.2333924;4.041229e-07;-3.175516e-05
0.2338277;3.901174e-07;-3.258696e-05
0.234263;3.757511e-07;-3.341263e-05
0.2347013;3.608577e-07;-3.455515e-05
0.2351395;3.455071e-07;-3.549946e-05
0.2355778;3.296888e-07;-3.668963e-05
0.2360131;3.134844e-07;-3.77642e-05
0.2364484;2.96764e-07;-3.906066e-05
0.2368836;2.795206e-07;-4.01669e-05
0.2373189;2.617708e-07;-4.138807e-05
0.2377542;2.434827e-07;-4.263942e-05
0.2381895;2.246558e-07;-4.386417e-05
0.2386279;2.051606e-07;-4.507929e-05
0.2390662;1.852259e-07;-4.586907e-05
0.2395046;1.648782e-07;-4.696352e-05
0.239943;1.440802e-07;-4.792393e-05
0.2403814;1.228561e-07;-4.890694e-05
0.240823;1.009579e-07;-5.026512e-05
0.2412646;7.854615e-08;-5.123252e-05
0.2417096;5.542432e-08;-5.269366e-05
0.2421545;3.175492e-08;-5.369369e-05
0.2425995;7.593884e-09;-5.490341e-05
0.243041;-1.687249e-08;-5.591861e-05
0.2434826;-4.187418e-08;-5.732811e-05
0.2439241;-6.738645e-08;-5.823138e-05
0.2443657;-9.339578e-08;-5.957953e-05
0.2448072;-1.19998e-07;-6.091712e-05
0.2452523;-1.474825e-07;-6.257952e-05
0.2456974;-1.755224e-07;-6.341315e-05
0.2461425;-2.040557e-07;-6.479607e-05
0.2465913;-2.334501e-07;-6.619083e-05
0.2470401;-2.63328e-07;-6.695108e-05
0.2474928;-2.94031e-07;-6.870794e-05
0.2479454;-3.252965e-07;-6.943641e-05
0.2483981;-3.57019e-07;-7.072725e-05
0.2488547;-3.896581e-07;-7.222093e-05
0.2493114;-4.228272e-07;-7.304895e-05
0.249768;-4.565515e-07;-7.465216e-05
0.2502247;-4.909487e-07;-7.599628e-05
0.2506814;-5.259475e-07;-7.728689e-05
0.2511338;-5.61136e-07;-7.825402e-05
0.2515863;-5.968905e-07;-7.978895e-05
0.2520346;-6.32748e-07;-8.019034e-05
0.2524828;-6.690737e-07;-8.187778e-05
0.2529311;-7.060163e-07;-8.2943e-05
0.2533752;-7.430614e-07;-8.390887e-05
0.2538192;-7.807335e-07;-8.57675e-05
0.254259;-8.185745e-07;-8.630804e-05
0.2546988;-8.56888e-07;-8.79159e-05
0.2551344;-8.952469e-07;-8.820845e-05
0.25557;-9.339864e-07;-8.966294e-05
0.2560056;-9.731762e-07;-9.027661e-05
0.2564369;-1.012279e-06;-9.104067e-05
0.2568682;-1.051946e-06;-9.289143e-05
0.2572953;-1.091691e-06;-9.3249e-05
0.2577223;-1.131879e-06;-9.496173e-05
0.2581494;-1.172587e-06;-9.568898e-05
0.2585721;-1.213153e-06;-9.623313e-05
0.2589948;-1.254165e-06;-9.77959e-05
0.2594133;-1.2951e-06;-9.787144e-05
0.2598317;-1.336381e-06;-9.944352e-05
0.2602501;-1.378098e-06;-9.99616e-05
0.2606642;-1.419592e-06;-0.0001004582
0.2610782;-1.461483e-06;-0.000101886
0.2614923;-1.50371e-06;-0.0001020765
0.2619019;-1.54558e-06;-0.0001023408
0.2623116;-1.587814e-06;-0.0001038507
0.2627169;-1.629836e-06;-0.0001035327
0.2631221;-1.672065e-06;-0.00010488
0.2635274;-1.714583e-06;-0.0001049518
0.2639282;-1.756641e-06;-0.0001049219
0.264329;-1.798942e-06;-0.0001061604
0.2647253;-1.840901e-06;-0.0001055678
0.2651216;-1.882936e-06;-0.0001065453
0.2655135;-1.924588e-06;-0.0001060218
0.2659054;-1.966302e-06;-0.0001068627
0.2662929;-2.007568e-06;-0.0001061557
0.2666803;-2.048861e-06;-0.0001070031
0.2670677;-2.09026e-06;-0.0001067044
0.2674507;-2.130971e-06;-0.0001059239
0.2678336;-2.171672e-06;-0.0001066468
0.2682165;-2.212388e-06;-0.0001060077
0.2685949;-2.25243e-06;-0.0001056435
0.2689733;-2.29256e-06;-0.0001064731
0.2693471;-2.332129e-06;-0.0001052322
0.2697209;-2.371599e-06;-0.0001059419
0.2700947;-2.411092e-06;-0.0001053525
0.2704639;-2.449849e-06;-0.0001045992
0.2708331;-2.488612e-06;-0.0001053855
0.2712023;-2.527328e-06;-0.0001043409
0.2715669;-2.565221e-06;-0.000103559
0.2719314;-2.60308e-06;-0.0001041558
0.2722959;-2.640862e-06;-0.0001031409
0.2726604;-2.678389e-06;-0.0001027516
0.2730202;-2.715223e-06;-0.0001020333
0.2733799;-2.752004e-06;-0.0001024582
0.2737396;-2.788716e-06;-0.0001016476
0.2740994;-2.825222e-06;-0.0001013171
0.2744591;-2.861623e-06;-0.0001010609
0.2748138;-2.897273e-06;-9.993311e-05
0.2751686;-2.932797e-06;-0.0001003505
0.2755233;-2.968208e-06;-9.929833e-05
0.275878;-3.003288e-06;-9.848328e-05
0.2762328;-3.038109e-06;-9.783546e-05
0.2765875;-3.072659e-06;-9.69625e-05
0.2769422;-3.106905e-06;-9.611287e-05
0.277297;-3.140883e-06;-9.545771e-05
0.2776517;-3.174646e-06;-9.489921e-05
0.2780009;-3.207576e-06;-9.37068e-05
0.2783501;-3.240345e-06;-9.397836e-05
0.2786993;-3.272929e-06;-9.264571e-05
0.2790485;-3.305177e-06;-9.205215e-05
0.2793977;-3.337189e-06;-9.129478e-05
0.2797469;-3.368958e-06;-9.066358e-05
0.2800961;-3.400532e-06;-9.017519e-05
0.2804452;-3.431946e-06;-8.975379e-05
0.2807944;-3.463182e-06;-8.914778e-05
0.2811436;-3.494228e-06;-8.867081e-05
0.2814928;-3.525119e-06;-8.825675e-05
0.281842;-3.555826e-06;-8.76163e-05
0.2821912;-3.586295e-06;-8.689282e-05
0.2825404;-3.616522e-06;-8.623536e-05
0.2828896;-3.646501e-06;-8.546795e-05
0.2832388;-3.676243e-06;-8.488091e-05
0.2835954;-3.70651e-06;-8.485925e-05
0.283952;-3.736445e-06;-8.302062e-05
0.2843087;-3.766083e-06;-8.319549e-05
0.2846653;-3.795634e-06;-8.253036e-05
0.2850219;-3.824896e-06;-8.157545e-05
0.2853785;-3.85391e-06;-8.114432e-05
0.2857351;-3.882725e-06;-8.045315e-05
0.2860918;-3.91129e-06;-7.974387e-05
0.2864484;-3.939609e-06;-7.907182e-05
0.286805;-3.9677e-06;-7.847169e-05
0.2871616;-3.995577e-06;-7.786506e-05
0.2875182;-4.023216e-06;-7.713952e-05
0.2878749;-4.050591e-06;-7.638722e-05
0.2882315;-4.07772e-06;-7.575197e-05
